interval_begin;interval_end;interval_id;edge_arrived;edge_density;edge_departed;edge_entered;edge_id;edge_laneChangedFrom;edge_laneChangedTo;edge_laneDensity;edge_left;edge_occupancy;edge_overlapTraveltime;edge_sampledSeconds;edge_speed;edge_speedRelative;edge_timeLoss;edge_traveltime;edge_waitingTime
0.00;11964.00;DEFAULT_EDGEDATA;0;5.39;0;1774;978;0;0;2.70;1774;1.35;1.61;2529.42;27.51;0.95;110.90;1.43;0.00
0.00;11964.00;DEFAULT_EDGEDATA;0;1.36;0;444;979;0;0;0.68;444;0.34;0.71;236.01;27.37;0.94;11.39;0.53;0.00
0.00;11964.00;DEFAULT_EDGEDATA;0;7.41;0;2229;980;0;0;2.47;2229;1.23;1.05;1893.86;25.15;0.87;235.15;0.85;0.00
0.00;11964.00;DEFAULT_EDGEDATA;0;11.08;0;3164;981;0;0;5.54;3164;2.77;2.62;7625.30;23.87;0.82;1301.83;2.41;0.00
0.00;11964.00;DEFAULT_EDGEDATA;0;15.90;0;4998;983;0;0;2.65;4998;1.33;2.17;9872.68;26.27;0.90;837.57;1.98;0.00
0.00;11964.00;DEFAULT_EDGEDATA;0;5.30;0;1774;984;0;0;2.65;1774;1.32;1.70;2704.80;27.98;0.96;74.14;1.52;0.00
0.00;11964.00;DEFAULT_EDGEDATA;0;191.99;0;3756;985;0;0;48.00;3756;24.00;38.06;131453.96;1.64;0.06;123973.92;35.00;0.00
0.00;11964.00;DEFAULT_EDGEDATA;0;4.89;0;1504;987;0;0;2.45;1504;1.22;1.52;1998.76;25.70;0.88;209.81;1.33;0.00
0.00;11964.00;DEFAULT_EDGEDATA;0;2.14;0;714;988;0;0;1.07;714;0.54;1.21;733.28;27.88;0.96;25.07;1.03;0.00
0.00;11964.00;DEFAULT_EDGEDATA;0;4.89;0;1647;989;0;0;2.45;1647;1.22;0.78;989.97;28.15;0.97;22.89;0.60;0.00
0.00;11964.00;DEFAULT_EDGEDATA;0;3.30;0;1030;990;0;0;1.65;1030;0.82;1.95;1807.45;26.11;0.90;165.23;1.75;0.00
0.00;11964.00;DEFAULT_EDGEDATA;0;26.92;0;8526;991;0;0;5.38;8526;2.69;2.03;15701.49;26.48;0.91;1248.46;1.84;0.00
0.00;11964.00;DEFAULT_EDGEDATA;0;0.37;0;128;992;0;0;0.12;128;0.06;1.36;152.32;28.57;0.98;0.21;1.19;0.00
0.00;11964.00;DEFAULT_EDGEDATA;0;17.97;0;4770;993;0;0;5.99;4770;2.99;4.77;21672.06;22.19;0.76;4964.37;4.54;0.00
0.00;11964.00;DEFAULT_EDGEDATA;0;0.29;0;100;996;0;0;0.29;100;0.15;0.32;14.32;28.56;0.98;0.16;0.14;0.00
0.00;11964.00;DEFAULT_EDGEDATA;0;4.60;0;1517;997;0;0;2.30;1517;1.15;0.95;1164.99;27.58;0.95;47.44;0.77;0.00
0.00;11964.00;DEFAULT_EDGEDATA;0;12.94;0;3968;998;0;0;2.16;3968;1.08;2.43;8854.10;25.62;0.88;951.53;2.23;0.00
0.00;11964.00;DEFAULT_EDGEDATA;0;0.09;0;32;999;0;0;0.02;32;0.01;1.32;36.56;28.32;0.97;0.00;1.14;0.00
