interval_begin;interval_end;interval_id;edge_arrived;edge_density;edge_departed;edge_entered;edge_id;edge_laneChangedFrom;edge_laneChangedTo;edge_laneDensity;edge_left;edge_occupancy;edge_overlapTraveltime;edge_sampledSeconds;edge_speed;edge_speedRelative;edge_timeLoss;edge_traveltime;edge_waitingTime
0.00;7200.00;DEFAULT_EDGEDATA;0;11.14;0;2302;116;0;0;2.79;2302;1.39;1.66;3414.42;28.69;0.99;8.79;1.48;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;10.90;0;2249;1160;0;0;2.18;2249;1.09;1.40;2758.66;28.66;0.99;16.28;1.23;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;2.19;0;445;1161;0;0;1.10;445;0.55;0.78;267.90;28.22;0.97;2.57;0.60;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;25.20;0;5153;1162;0;0;5.04;5153;2.52;1.07;4624.74;28.40;0.98;54.09;0.90;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;90.82;58;2150;1163;0;0;45.41;2208;22.70;11.91;23029.63;3.38;0.12;20328.32;10.43;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;9.65;0;1989;1164;0;0;3.22;1989;1.61;2.13;3881.75;28.63;0.99;18.22;1.95;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;71.50;0;4201;1166;0;0;17.88;4201;8.94;5.75;21591.60;8.16;0.28;15454.38;5.14;0.00
0.00;7200.00;DEFAULT_EDGEDATA;30;0.53;0;108;1167;0;0;0.53;78;0.26;1.11;100.41;28.44;0.98;0.22;0.93;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;0.28;0;58;1168;0;0;0.14;58;0.07;1.03;49.80;28.45;0.98;0.16;0.86;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;4.05;168;652;1169;0;0;1.35;820;0.68;0.89;586.87;28.11;0.97;14.53;0.72;0.00
0.00;7200.00;DEFAULT_EDGEDATA;9;7.22;0;1488;117;0;0;2.41;1479;1.20;1.36;1765.85;28.62;0.99;9.70;1.19;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;3.23;0;662;1170;0;0;1.08;662;0.54;1.10;610.25;28.50;0.98;2.52;0.92;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;0.51;0;105;1171;0;0;0.51;105;0.26;1.74;164.09;28.47;0.98;1.04;1.56;0.00
0.00;7200.00;DEFAULT_EDGEDATA;356;6.35;0;1302;1173;0;0;2.12;946;1.06;1.27;1422.53;28.49;0.98;10.53;1.09;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;8.51;9;1706;1174;0;0;4.25;1715;2.13;0.98;1373.07;27.99;0.96;41.67;0.80;0.00
0.00;7200.00;DEFAULT_EDGEDATA;92;12.19;43;2467;1175;0;0;4.06;2418;2.03;4.54;10968.79;28.61;0.98;89.40;4.37;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;2.89;0;594;1176;0;0;0.96;594;0.48;1.14;575.61;28.60;0.98;5.59;0.97;0.00
0.00;7200.00;DEFAULT_EDGEDATA;1;5.11;0;1046;1177;0;0;2.55;1045;1.28;0.93;793.22;28.44;0.98;10.17;0.76;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;99.06;0;1321;1178;0;0;33.02;1321;16.51;12.70;13216.55;1.85;0.06;12362.45;10.00;6292.67
0.00;7200.00;DEFAULT_EDGEDATA;24;5.28;0;1083;1179;0;0;2.64;1059;1.32;1.56;1501.56;28.47;0.98;17.83;1.39;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;18.83;0;3283;118;0;0;18.83;3283;9.41;0.74;1736.43;24.22;0.83;276.96;0.53;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;11.78;9;2309;1180;0;0;5.89;2318;2.95;1.35;2709.89;27.32;0.94;127.95;1.17;0.00
0.00;7200.00;DEFAULT_EDGEDATA;4;1.26;0;263;1182;0;0;0.63;259;0.32;2.46;600.64;28.93;1.00;0.43;2.28;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;2.85;0;587;1183;0;0;0.95;587;0.48;1.23;617.17;28.60;0.98;2.32;1.05;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;2.88;0;594;1184;0;0;0.96;594;0.48;1.20;611.48;28.62;0.98;5.46;1.03;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;1.52;0;312;1185;0;0;1.52;312;0.76;0.63;142.80;28.56;0.98;1.00;0.46;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;15.87;0;408;1186;0;0;15.87;408;7.93;6.77;2190.11;3.57;0.12;1918.25;5.37;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;5.95;0;1198;1188;0;0;2.98;1198;1.49;1.09;1095.65;27.96;0.96;26.38;0.91;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;31.77;198;1714;1189;0;0;15.88;1912;7.94;2.61;3842.73;8.36;0.29;2723.90;2.01;1075.90
0.00;7200.00;DEFAULT_EDGEDATA;0;6.05;0;1228;119;0;0;3.02;1228;1.51;1.09;1123.05;28.20;0.97;14.83;0.91;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;11.29;0;2331;1190;0;0;2.82;2331;1.41;10.06;23039.18;28.67;0.99;75.35;9.88;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;11.86;9;2318;1191;0;0;5.93;2327;2.96;1.45;2946.75;27.26;0.94;145.31;1.27;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;0.25;0;51;1192;0;0;0.25;51;0.12;0.63;23.37;28.80;0.99;0.01;0.46;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;6.66;0;1346;1193;0;0;3.33;1346;1.66;0.59;557.02;28.08;0.97;13.27;0.41;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;46.99;0;803;1194;0;0;15.66;803;7.83;11.21;7314.11;2.37;0.08;6709.63;9.11;3931.86
0.00;7200.00;DEFAULT_EDGEDATA;0;1.02;4;208;1195;0;0;0.51;212;0.26;0.79;131.78;28.86;0.99;0.38;0.62;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;17.15;0;3527;1196;0;0;4.29;3527;2.14;1.59;4985.69;28.56;0.98;29.26;1.41;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;22.77;0;4685;1197;0;0;4.55;4685;2.28;1.53;6348.87;28.57;0.98;49.65;1.36;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;17.22;0;3527;1198;0;0;4.30;3527;2.15;1.51;4717.09;28.45;0.98;45.51;1.34;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;18.33;0;3758;1199;0;0;4.58;3758;2.29;2.43;8475.61;28.47;0.98;92.80;2.26;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;8.65;3;734;12;0;0;2.88;737;1.44;2.53;1551.02;11.83;0.41;912.52;2.10;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;5.88;0;1196;120;0;0;2.94;1196;1.47;1.55;1646.06;28.26;0.97;22.60;1.38;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;84.68;0;2189;1200;0;0;28.23;2189;14.11;13.53;26565.72;3.59;0.12;23256.40;12.14;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;0.90;0;153;1201;0;0;0.90;153;0.45;0.72;78.24;23.57;0.81;14.68;0.51;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;0.24;0;51;1202;0;0;0.08;51;0.04;3.06;147.18;29.02;1.00;0.01;2.89;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;4.63;0;930;1203;0;0;4.63;930;2.32;0.59;378.42;27.87;0.96;12.12;0.41;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;42.98;122;1067;1204;0;0;14.33;1189;7.16;10.15;10522.44;3.84;0.13;9121.14;8.85;0.00
0.00;7200.00;DEFAULT_EDGEDATA;9;1.35;0;276;1205;0;0;1.35;267;0.67;0.27;26.16;28.49;0.98;0.36;0.09;0.00
0.00;7200.00;DEFAULT_EDGEDATA;147;7.15;0;1363;1206;0;0;1.79;1216;0.89;1.15;1312.58;26.46;0.91;103.20;0.96;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;4.29;0;874;1207;0;0;4.29;874;2.14;0.55;327.72;28.32;0.97;4.84;0.37;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;1.72;0;353;1209;0;0;1.72;353;0.86;0.85;237.68;28.47;0.98;2.28;0.67;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;17.46;0;3527;121;0;0;4.37;3527;2.18;2.64;8680.11;28.05;0.97;203.40;2.46;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;118.48;0;2287;1210;0;0;39.49;2287;19.75;18.51;38055.65;2.68;0.09;34517.98;16.64;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;20.53;0;1232;1211;0;0;10.27;1232;5.13;1.62;1260.95;8.33;0.29;895.30;1.02;386.49
0.00;7200.00;DEFAULT_EDGEDATA;0;0.36;59;15;1212;0;0;0.18;74;0.09;0.46;20.83;28.17;0.97;0.39;0.28;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;12.30;0;2440;1213;0;0;6.15;2440;3.08;0.63;1098.16;27.55;0.95;48.44;0.45;0.00
0.00;7200.00;DEFAULT_EDGEDATA;10;3.59;0;747;1214;0;0;1.80;737;0.90;0.88;529.58;28.86;0.99;0.50;0.71;0.00
0.00;7200.00;DEFAULT_EDGEDATA;41;254.76;0;4602;1215;0;0;63.69;4561;31.85;25.49;108130.48;2.51;0.09;98703.13;23.50;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;1.00;18;180;1216;0;0;1.00;198;0.50;0.41;45.36;27.50;0.95;2.31;0.23;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;16.41;0;408;1217;0;0;16.41;408;8.21;3.98;1034.04;3.45;0.12;909.98;2.53;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;6.59;0;1361;1218;0;0;2.20;1361;1.10;2.62;3334.17;28.70;0.99;8.09;2.45;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;10.27;0;2031;1219;0;0;5.13;2031;2.57;1.25;2171.14;27.47;0.95;90.22;1.07;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;18.38;0;3758;122;0;0;4.60;3758;2.30;2.43;8472.84;28.39;0.98;117.41;2.25;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;8.59;0;1725;123;0;0;4.29;1725;2.15;1.08;1554.59;27.91;0.96;52.00;0.90;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;0.59;0;125;124;0;0;0.30;125;0.15;0.45;34.55;29.20;1.00;0.03;0.28;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;0.01;0;2;125;0;0;0.01;2;0.00;1.25;2.14;27.18;0.94;0.00;1.07;0.00
0.00;7200.00;DEFAULT_EDGEDATA;4;23.92;0;4937;127;0;0;3.99;4933;1.99;2.47;11353.64;28.66;0.99;37.87;2.30;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;9.34;0;1936;128;0;0;1.87;1936;0.93;5.23;9788.07;28.78;0.99;8.72;5.06;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;1.71;0;352;129;0;0;0.57;352;0.29;1.08;318.86;28.57;0.98;1.33;0.91;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;54.42;0;2415;13;0;0;27.21;2415;13.60;9.77;21623.94;6.16;0.21;16990.15;8.95;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;5.98;0;1198;130;0;0;2.99;1198;1.50;1.33;1383.83;27.82;0.96;39.78;1.16;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;1.44;0;297;131;0;0;0.72;297;0.36;1.81;486.30;28.63;0.99;0.03;1.64;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;17.21;0;3527;132;0;0;4.30;3527;2.15;2.02;6490.59;28.46;0.98;60.72;1.84;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;0.50;15;89;133;0;0;0.25;104;0.13;0.46;29.50;28.77;0.99;0.01;0.28;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;6.64;0;105;134;0;0;6.64;105;3.32;23.11;2187.66;2.20;0.08;2019.91;20.83;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;0.69;0;144;135;0;0;0.69;144;0.35;0.97;114.83;28.97;1.00;0.16;0.80;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;13.87;0;2723;136;0;0;6.93;2723;3.47;1.30;3050.54;27.27;0.94;162.33;1.12;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;1.60;0;328;137;0;0;0.80;328;0.40;0.65;156.19;28.50;0.98;0.32;0.48;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;0.49;0;102;138;0;0;0.49;102;0.24;0.41;23.99;28.91;0.99;0.01;0.24;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;1.54;0;318;139;0;0;1.54;318;0.77;2.46;726.73;28.75;0.99;6.35;2.29;0.00
0.00;7200.00;DEFAULT_EDGEDATA;2;52.52;0;810;14;0;0;17.51;808;8.75;12.51;8243.93;2.14;0.07;7628.83;10.18;4453.53
0.00;7200.00;DEFAULT_EDGEDATA;0;3.87;0;803;140;0;0;1.93;803;0.97;1.62;1162.40;28.85;0.99;0.71;1.45;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;0.61;9;116;143;0;0;0.30;125;0.15;0.52;43.30;28.55;0.98;1.00;0.35;0.00
0.00;7200.00;DEFAULT_EDGEDATA;9;0.77;0;157;144;0;0;0.77;148;0.38;1.60;223.71;28.41;0.98;0.98;1.42;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;0.55;2;114;145;0;0;0.28;116;0.14;1.94;205.52;29.15;1.00;0.01;1.77;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;106.59;0;4422;146;0;0;26.65;4422;13.32;14.19;58895.51;5.76;0.20;47088.27;13.32;0.00
0.00;7200.00;DEFAULT_EDGEDATA;36;10.20;0;2028;147;0;0;10.20;1992;5.10;0.48;605.12;27.62;0.95;24.57;0.30;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;0.92;0;189;148;0;0;0.46;189;0.23;1.51;251.51;28.43;0.98;0.02;1.33;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;0.37;0;76;15;0;0;0.37;76;0.18;1.31;86.44;28.72;0.99;0.21;1.14;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;54.12;0;808;150;0;0;18.04;808;9.02;12.85;8432.14;2.07;0.07;7823.09;10.44;4526.95
0.00;7200.00;DEFAULT_EDGEDATA;0;1.93;0;394;151;0;0;0.97;394;0.48;0.77;234.59;28.28;0.97;1.19;0.60;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;81.08;58;2131;152;0;0;27.03;2189;13.51;12.79;25072.40;3.75;0.13;21810.18;11.45;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;0.93;47;141;153;0;0;0.93;188;0.47;1.83;310.52;28.00;0.96;5.85;1.65;0.00
0.00;7200.00;DEFAULT_EDGEDATA;47;22.35;0;4585;154;0;0;4.47;4538;2.24;1.53;6190.82;28.49;0.98;56.04;1.35;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;1.50;31;258;155;0;0;1.50;289;0.75;0.54;102.95;26.81;0.92;7.55;0.36;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;2.47;0;514;156;0;0;1.24;514;0.62;2.93;1414.71;28.85;0.99;1.30;2.75;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;5.02;0;988;158;0;0;2.51;988;1.26;1.27;1069.09;27.32;0.94;54.01;1.08;0.00
0.00;7200.00;DEFAULT_EDGEDATA;189;12.02;0;2389;159;0;0;12.02;2200;6.01;1.01;1971.30;27.61;0.95;79.81;0.83;0.00
0.00;7200.00;DEFAULT_EDGEDATA;10;6.69;0;1373;16;0;0;1.67;1363;0.84;0.53;482.83;28.52;0.98;3.46;0.35;0.00
0.00;7200.00;DEFAULT_EDGEDATA;12;3.96;0;815;160;0;0;1.98;803;0.99;0.89;582.98;28.56;0.98;6.41;0.72;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;5.95;0;1198;162;0;0;2.98;1198;1.49;6.88;8022.95;27.96;0.96;191.20;6.70;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;22.57;1094;3515;163;0;0;4.51;4609;2.26;2.10;8843.79;28.36;0.98;135.57;1.92;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;1.14;15;149;165;0;0;0.23;164;0.11;2.02;289.54;19.91;0.99;0.87;1.77;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;17.22;0;3527;166;0;0;4.30;3527;2.15;1.62;5101.77;28.46;0.98;48.33;1.45;0.00
0.00;7200.00;DEFAULT_EDGEDATA;4;24.01;0;4941;167;0;0;4.00;4937;2.00;3.96;18695.90;28.58;0.98;112.80;3.78;0.00
0.00;7200.00;DEFAULT_EDGEDATA;112;26.58;0;5468;168;0;0;4.43;5356;2.21;3.43;17785.74;28.57;0.98;115.41;3.25;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;0.88;0;181;169;0;0;0.22;181;0.11;1.95;321.15;28.69;0.99;0.02;1.77;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;0.01;0;2;17;0;0;0.01;2;0.00;0.93;1.48;27.18;0.94;0.00;0.74;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;74.82;10;2258;170;0;0;24.94;2268;12.47;6.28;11539.50;4.21;0.14;9849.68;5.09;2540.99
0.00;7200.00;DEFAULT_EDGEDATA;0;0.50;0;102;171;0;0;0.50;102;0.25;0.45;28.29;28.55;0.98;0.37;0.28;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;3.27;0;673;172;0;0;1.09;673;0.55;1.25;722.12;28.55;0.98;4.33;1.07;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;4.69;2;967;173;0;0;2.35;969;1.17;0.58;389.02;28.69;0.99;2.50;0.40;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;4.65;0;930;174;0;0;4.65;930;2.32;0.69;471.31;27.78;0.96;16.47;0.51;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;0.54;67;47;176;0;0;0.27;114;0.14;1.19;116.67;29.19;1.00;0.10;1.02;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;77.61;55;4201;177;0;0;19.40;4256;9.70;10.66;42591.52;7.62;0.26;31293.44;10.01;0.00
0.00;7200.00;DEFAULT_EDGEDATA;557;2.73;0;557;178;0;0;1.36;0;0.68;7.49;4073.19;28.36;0.98;27.33;7.31;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;11.87;9;2336;179;0;0;5.94;2345;2.97;2.10;4491.34;27.44;0.94;192.71;1.92;0.00
0.00;7200.00;DEFAULT_EDGEDATA;66;4.11;0;853;18;0;0;1.37;787;0.69;1.02;724.53;28.81;0.99;2.05;0.85;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;4.70;0;930;180;0;0;4.70;930;2.35;2.09;1778.05;27.49;0.95;80.24;1.91;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;24.32;1;5004;181;0;0;4.05;5005;2.03;5.25;25402.91;28.58;0.98;183.97;5.08;0.00
0.00;7200.00;DEFAULT_EDGEDATA;10;9.51;0;1966;182;0;0;2.38;1956;1.19;0.91;1442.73;28.73;0.99;3.26;0.73;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;18.28;0;3758;183;0;0;4.57;3758;2.29;2.74;9631.66;28.55;0.98;80.53;2.56;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;9.57;0;1972;184;0;0;3.19;1972;1.60;6.22;11919.34;28.61;0.98;70.65;6.04;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;6.62;44;1297;185;0;0;3.31;1341;1.66;2.01;2460.51;28.13;0.97;41.96;1.83;0.00
0.00;7200.00;DEFAULT_EDGEDATA;5;191.98;0;3984;186;0;0;47.99;3979;24.00;21.60;79133.81;2.88;0.10;71198.89;19.86;0.00
0.00;7200.00;DEFAULT_EDGEDATA;259;1.26;0;259;187;0;0;1.26;0;0.63;3.40;834.99;28.56;0.98;6.68;3.22;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;19.47;4022;0;188;0;0;3.24;4022;1.62;2.11;7796.56;28.70;0.99;25.34;1.94;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;12.43;0;408;189;0;0;12.43;408;6.22;3.56;1004.50;4.56;0.16;845.41;2.46;0.00
0.00;7200.00;DEFAULT_EDGEDATA;9;2.46;0;499;19;0;0;2.46;490;1.23;1.83;826.93;28.15;0.97;12.41;1.66;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;0.79;51;102;190;0;0;0.79;153;0.39;0.51;49.22;26.95;0.93;3.50;0.32;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;18.41;0;3758;191;0;0;4.60;3758;2.30;4.49;16210.77;28.36;0.98;242.27;4.31;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;1.64;29;313;192;0;0;0.82;342;0.41;5.44;1800.59;28.88;0.99;2.68;5.26;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;9.34;0;1936;193;0;0;1.87;1936;0.93;4.53;8442.83;28.78;0.99;8.91;4.36;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;5.94;0;1198;194;0;0;2.97;1198;1.48;1.90;2061.24;28.03;0.96;44.30;1.72;0.00
0.00;7200.00;DEFAULT_EDGEDATA;142;9.15;0;1889;195;0;0;2.29;1747;1.14;0.60;800.66;28.67;0.99;3.71;0.42;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;6.58;0;1347;196;0;0;3.29;1347;1.65;1.81;2194.53;28.42;0.98;25.61;1.63;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;0.64;9;125;197;0;0;0.32;134;0.16;0.45;37.63;29.27;1.01;0.04;0.28;0.00
0.00;7200.00;DEFAULT_EDGEDATA;9;6.84;0;1415;198;0;0;2.28;1406;1.14;1.74;2219.92;28.72;0.99;5.44;1.57;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;3.99;44;731;199;0;0;2.00;775;1.00;0.53;264.65;26.97;0.93;15.94;0.34;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;25.94;66;1648;20;0;0;12.97;1714;6.48;2.44;3247.67;9.18;0.32;2209.69;1.89;1506.92
0.00;7200.00;DEFAULT_EDGEDATA;0;10.84;0;2249;200;0;0;2.17;2249;1.08;1.82;3693.17;28.83;0.99;0.72;1.64;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;71.26;9;808;203;0;0;23.75;817;11.88;30.36;22236.67;1.59;0.05;21003.36;27.22;9883.38
0.00;7200.00;DEFAULT_EDGEDATA;109;7.46;0;1546;204;0;0;3.73;1437;1.86;0.37;303.32;28.80;0.99;0.23;0.20;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;4.61;0;930;205;0;0;4.61;930;2.31;0.52;316.80;28.01;0.96;8.66;0.34;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;10.84;530;1719;206;0;0;2.17;2249;1.08;1.78;3620.80;28.81;0.99;2.45;1.61;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;0.28;57;0;207;0;0;0.09;57;0.05;2.74;146.21;28.68;0.99;0.01;2.57;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;84.48;0;2235;208;0;0;28.16;2235;14.08;6.51;11514.35;3.67;0.13;10047.26;5.15;6296.69
0.00;7200.00;DEFAULT_EDGEDATA;0;1.45;0;297;209;0;0;0.73;297;0.36;1.03;252.81;28.41;0.98;2.03;0.85;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;121.20;43;2253;21;0;0;40.40;2296;20.20;33.38;72288.53;2.63;0.09;65692.79;31.48;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;0.08;0;16;210;0;0;0.04;16;0.02;0.85;10.86;28.47;0.98;0.00;0.68;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;26.26;105;5309;212;0;0;4.38;5414;2.19;1.64;7944.30;28.64;0.99;21.62;1.47;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;6.61;0;1347;213;0;0;3.31;1347;1.65;8.53;11248.38;28.30;0.97;179.91;8.35;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;183.87;0;3912;214;0;0;45.97;3912;22.98;11.39;37941.82;2.95;0.10;34043.41;9.70;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;4.97;56;874;216;0;0;4.97;930;2.48;0.59;373.07;26.00;0.89;36.16;0.40;0.00
0.00;7200.00;DEFAULT_EDGEDATA;22;3.55;0;737;217;0;0;1.18;715;0.59;2.51;1722.29;28.87;0.99;1.30;2.34;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;5.13;56;842;218;0;0;5.13;898;2.57;1.33;1009.95;24.29;0.84;163.73;1.12;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;0.75;12;144;219;0;0;0.37;156;0.19;0.64;72.54;28.97;1.00;0.14;0.46;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;0.24;0;51;220;0;0;0.08;51;0.04;1.89;87.77;29.02;1.00;0.01;1.72;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;2.90;12;520;221;0;0;2.90;532;1.45;1.44;663.30;25.51;0.88;81.02;1.25;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;112.43;0;2253;223;0;0;37.48;2253;18.74;94.67;209237.92;2.78;0.10;189042.73;92.87;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;12.92;0;2382;224;0;0;4.31;2382;2.15;8.47;19705.40;25.61;0.88;2207.76;8.27;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;0.74;0;153;225;0;0;0.74;153;0.37;0.50;49.42;28.85;0.99;0.27;0.32;0.00
0.00;7200.00;DEFAULT_EDGEDATA;834;6.01;0;1228;226;0;0;3.01;394;1.50;1.29;1369.18;28.37;0.98;10.00;1.11;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;6.09;0;994;227;0;0;3.04;994;1.52;1.59;1365.66;22.68;0.78;287.33;1.37;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;0.92;0;189;228;0;0;0.46;189;0.23;1.05;164.29;28.43;0.98;0.02;0.87;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;10.88;0;2249;229;0;0;2.18;2249;1.09;1.40;2762.57;28.71;0.99;12.41;1.23;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;17.63;46;686;23;0;0;8.82;732;4.41;2.31;1058.67;5.77;0.20;845.78;1.45;182.80
0.00;7200.00;DEFAULT_EDGEDATA;0;1.93;0;400;230;0;0;0.96;400;0.48;0.94;308.11;28.85;0.99;0.93;0.77;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;8.37;95;961;231;0;0;2.09;1056;1.05;3.95;3869.72;17.52;0.60;1512.03;3.66;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;0.92;0;188;232;0;0;0.92;188;0.46;4.08;733.13;28.36;0.98;4.59;3.90;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;10.23;0;2107;233;0;0;2.56;2107;1.28;4.32;8742.04;28.61;0.98;35.03;4.15;0.00
0.00;7200.00;DEFAULT_EDGEDATA;0;55.82;0;2384;234;0;0;27.91;2384;13.95;10.78;23688.20;5.93;0.20;18801.57;9.94;0.00
