edge_id,edge_from,edge_to,edge_length,edge_numLanes,edge_speed,flow,vehicle_speed
169,4074022322,368062278,50.90779060047981,4,29.0576,181.0,28.69
170,2358067011,268538923,21.424269205582,3,29.0576,2258.0,4.21
171,372968829,268539968,7.923906055843699,1,29.0576,102.0,28.55
172,317643896,317643897,30.633587499415277,3,29.0576,673.0,28.55
173,1621320682,1621320675,11.523425070636144,2,29.0576,967.0,28.69
174,317643332,317643333,14.078972102117818,1,29.0576,930.0,27.78
175,317644085,317644086,9.511760862220116,2,29.0576,0.0,0.0
176,1614922765,1614922773,29.876871264684585,2,29.0576,47.0,29.19
177,268539759,268539761,76.22101614890536,4,29.0576,4201.0,7.62
178,38504672,363468866,207.42212450036308,2,29.0576,557.0,28.36
179,269461338,269461339,52.54835820459265,2,29.0576,2336.0,27.44
180,317643337,317643104,52.54743728535506,1,29.0576,930.0,27.49
181,268537921,268537922,145.068195341237,6,29.0576,5004.0,28.58
182,338507108,338507109,21.07910398096069,4,29.0576,1966.0,28.73
183,10559936,250056463,73.17100459437158,4,29.0576,3758.0,28.55
184,269459378,269460527,172.8957604598004,3,29.0576,1972.0,28.61
185,14941348,807592268,51.60747366541908,2,29.0576,1297.0,28.13
186,268538960,268538950,57.246972010880384,4,29.0576,3984.0,2.88
187,268644721,268644978,92.08513334810708,1,29.0576,259.0,28.56
188,268537914,268537915,55.63290082895273,6,29.0576,0.0,28.7
189,268539952,268539953,11.222791506724183,1,29.0576,408.0,4.56
190,268539968,268539969,8.666091942396271,1,29.0576,102.0,26.95
191,326711425,326711221,122.32999385934087,4,29.0576,3758.0,28.36
192,72602764,1614922741,152.05674237080095,2,29.0576,313.0,28.88
193,72602764,19365022,125.49564740996117,5,29.0576,1936.0,28.78
194,269460522,269460523,48.22586086633047,2,29.0576,1198.0,28.03
195,338507110,338507111,12.145892450276545,4,29.0576,1889.0,28.67
196,1614922953,1614922956,46.30733855249223,2,29.0576,1347.0,28.42
197,6390186634,1614922783,8.2184210080585,2,29.0576,125.0,29.27
198,1613371651,1613371645,45.05696362914816,3,29.0576,1415.0,28.72
199,268649513,806547083,9.210922563219912,2,29.0576,731.0,26.97
200,653764,910997771,47.34277042289924,5,29.0576,2249.0,28.83
201,1838308388,1838308389,40.72081335487374,1,29.0576,0.0,0.0
202,317644068,317644069,40.753994797278565,1,29.0576,0.0,0.0
203,2358067009,2358067008,43.34128601551073,3,29.0576,808.0,1.59
204,1614923045,1614923043,5.652417361834971,2,29.0576,1546.0,28.8
205,317643326,317643327,9.544555444917265,1,29.0576,930.0,28.01
206,317643900,653764,46.38801020500873,5,29.0576,1719.0,28.81
207,271054161,271054229,73.57515678463132,3,29.0576,0.0,28.68
208,317650661,317650662,18.934573355282968,3,29.0576,2235.0,3.67
209,540985748,540985771,24.177783298783915,2,29.0576,297.0,28.41
210,6876014935,6876014936,19.318460701151004,2,29.0576,16.0,28.47
211,4020085073,72744345,27.331498677243065,2,29.0576,0.0,0.0
212,1615052989,1832222747,42.01763103319804,6,29.0576,5309.0,28.64
213,1614922956,2358067016,236.3167704901603,2,29.0576,1347.0,28.3
214,1347515636,268538952,28.659475164533976,4,29.0576,3912.0,2.95
215,269459073,269459074,9.664638536833635,1,29.0576,0.0,0.0
216,317643325,317643326,10.42588093493244,1,29.0576,874.0,26.0
217,2351053446,268645017,67.46413472905763,3,29.0576,737.0,28.87
218,1614922837,1614922843,27.32187342681372,1,29.0576,842.0,24.29
219,4020085082,122482411,13.4696710440896,2,29.0576,144.0,28.97
220,317645243,317645259,49.954301391827,3,29.0576,51.0,29.02
221,1614922821,1614922823,31.80200901279437,1,29.0576,520.0,25.51
222,1613371655,1614922739,89.78435734505115,2,29.0576,0.0,0.0
223,1613371655,16582685,258.4842070152355,3,29.0576,2253.0,2.78
224,1613371763,1613371771,211.8575437874183,3,29.0576,2382.0,25.61
225,268539969,372968833,9.321055690447894,1,29.0576,153.0,28.85
226,540985438,540985446,31.634678971213496,2,29.0576,1228.0,28.37
227,1969136994,1969136992,31.158287198459725,2,29.0576,994.0,22.68
228,269459398,269459399,24.71015373587775,2,29.0576,189.0,28.43
229,363429677,910997351,35.26207752863625,5,29.0576,2249.0,28.71
230,1614922746,38504569,22.217602495336266,2,29.0576,400.0,28.85
231,4020471402,2351053517,64.18861960629509,4,29.0576,961.0,17.52
232,1614922742,1614922738,110.587429597141,1,29.0576,188.0,28.36
233,604319666,6876014906,118.69899446002104,4,29.0576,2107.0,28.61
234,604319666,6876014905,58.93824713877203,2,29.0576,2384.0,5.93
235,269459504,269459505,21.12318470098505,2,29.0576,2220.0,27.77
236,1613371775,1613371776,73.76188427198261,6,29.0576,5053.0,28.44
237,2358067027,268538940,16.689227070457775,3,29.0576,1321.0,1.69
238,1613371685,1613580546,79.48513546259194,3,29.0576,1506.0,28.69
239,326725280,326725281,67.1630606028381,2,29.0576,0.0,0.0
240,317641213,317641214,15.006728617369108,2,29.0576,168.0,28.37
241,21150968,6876014935,13.723855335313198,2,29.0576,0.0,28.47
242,317643330,317643331,11.869072759801137,1,29.0576,930.0,27.85
243,6964842136,1613371746,19.317724115570456,2,29.0576,877.0,28.36
244,317810974,317648078,30.734096089218543,2,29.0576,372.0,28.86
245,1614923053,14941348,48.06676918657863,2,29.0576,1270.0,28.2
246,268538832,268539307,16.813069523830208,1,29.0576,0.0,28.34
247,269459401,269459402,114.45878409699144,2,29.0576,189.0,28.42
248,317643322,317643323,14.720598923618654,1,29.0576,874.0,28.46
249,268539963,268539964,10.14113861024038,1,29.0576,102.0,28.92
250,2358067018,558487390,72.23508920779628,5,29.0576,4573.0,28.56
251,269460849,269460850,56.49021324113758,2,29.0576,1643.0,28.65
252,404827081,404827082,10.947023146104272,2,29.0576,1346.0,24.64
253,317643335,317643336,17.103509718936483,1,29.0576,930.0,27.65
254,269459342,269459084,66.84869548905169,5,29.0576,4742.0,28.61
255,269460521,269460522,21.75329181277709,2,29.0576,1198.0,27.95
256,1614922820,1614922823,65.13185766756801,1,29.0576,289.0,27.07
257,1621320645,353033065,83.21861934432955,1,29.0576,0.0,0.0
258,2974954238,2974954237,34.15755725385901,2,29.0576,1464.0,3.72
259,540985818,2358067018,26.74392286819673,5,29.0576,4573.0,28.22
260,1621320692,1621320682,45.90797700441134,2,29.0576,956.0,28.66
261,269460945,269460946,52.66499838682659,6,29.0576,5559.0,28.67
262,326746165,326746167,18.0634939335603,2,29.0576,1198.0,27.87
263,1738813601,1614923029,84.20261178155076,1,29.0576,0.0,0.0
264,268538934,2358067020,21.59944247144845,3,29.0576,2334.0,3.87
265,268649369,268649418,33.966399626488304,3,29.0576,415.0,28.62
266,317641210,317641212,33.61678354844194,1,29.0576,179.0,28.39
267,269459079,269459080,14.27476469033132,1,29.0576,169.0,28.62
268,1614922843,1614922854,34.230934244758906,1,29.0576,898.0,17.38
269,1613580564,1613580561,19.8997608787954,2,29.0576,1173.0,28.38
270,268539658,268539659,70.56925377116053,4,29.0576,4080.0,6.66
271,1614922946,5731678872,46.26447776223807,4,29.0576,633.0,28.74
272,1614922946,338507120,23.560399160288327,1,29.0576,583.0,27.48
273,4065544421,20948456,54.6919930987214,5,29.0576,3515.0,28.75
274,1997429742,1621320600,17.76960449967276,2,29.0576,212.0,28.86
275,317643094,1839684627,16.97779437953941,3,29.0576,0.0,28.13
276,1614922856,268539330,14.784957915504638,4,20.1168,2154.0,3.8
277,1614922856,72743927,46.79967406472956,4,20.1168,1066.0,19.5
278,1832222753,38454761,51.6543359251287,4,29.0576,3527.0,28.51
279,353034024,353033944,27.745453897147428,2,29.0576,1693.0,28.04
280,4065544418,910997614,13.407397394201029,2,29.0576,988.0,28.51
281,2358067017,268538932,50.770927645574325,3,29.0576,2247.0,3.25
282,268538746,268538747,34.72959493205064,2,29.0576,1243.0,20.2
283,269459230,269459231,26.466736070163257,3,29.0576,2546.0,28.01
284,268538904,268538905,80.15385126989783,2,29.0576,2388.0,2.81
285,271049968,6833701510,3.3538033375210885,2,29.0576,421.0,22.81
286,271054229,1615052986,80.68739244591382,3,29.0576,57.0,28.68
287,540985379,540985381,96.27835967015456,2,29.0576,2383.0,19.59
288,1614922993,1614922995,9.061224271068758,1,29.0576,443.0,28.55
289,363477990,283382639,91.81984443130608,4,29.0576,3760.0,28.57
290,363477990,363478926,110.86836313815492,2,29.0576,61.0,27.86
291,317645436,317645437,78.54737540386482,3,29.0576,618.0,28.5
292,72744401,607954827,25.19204851525796,1,29.0576,0.0,0.0
293,269459069,269459072,12.739086540303406,1,29.0576,0.0,0.0
294,2351053334,1614923047,6.074395191343437,2,29.0576,908.0,28.32
295,317810972,317810973,41.73871799806268,2,29.0576,381.0,28.91
296,1613371699,1613371703,76.73001642906708,3,29.0576,2287.0,2.35
297,1614923023,1614923017,48.08307631605433,2,29.0576,1196.0,28.26
298,1614922819,7159741546,9.871057231051983,1,29.0576,258.0,28.53
299,1832222751,38454763,43.02045517785509,4,29.0576,3527.0,28.52
300,317643102,317643104,51.87434944450007,2,29.0576,58.0,28.53
301,1614922848,1614922849,20.072607769946405,2,29.0576,1059.0,28.46
302,1621320663,1621320658,9.765125967139578,2,29.0576,975.0,28.55
303,338507121,338507122,6.3861308484277775,1,29.0576,353.0,28.47
304,317650660,317650661,23.67098903194337,3,29.0576,2189.0,3.2
305,317643883,317643895,32.29416026675756,3,29.0576,587.0,28.49
306,20972376,36729585,82.7936276546556,3,29.0576,1433.0,28.65
307,268539387,365786986,69.75434998121045,4,29.0576,3929.0,2.37
308,910997524,317643899,45.58285405817232,3,29.0576,673.0,28.7
309,5731678873,4019953153,31.83397991966723,2,29.0576,647.0,25.17
310,269459424,269459425,43.29084364239517,2,29.0576,2.0,27.19
311,495807636,3332400452,8.781933522996496,2,29.0576,104.0,28.28
312,1614922745,4020085072,10.443953479307742,2,29.0576,400.0,28.9
313,317643897,910997524,53.35147892678905,3,29.0576,673.0,28.7
314,269460937,269460938,30.579167674474743,1,29.0576,78.0,28.48
315,2351053448,1614923041,6.382865293980465,1,29.0576,1808.0,27.73
316,1614922954,1614922934,55.30413727343708,1,29.0576,395.0,28.29
317,653786,1613371774,666.9423647177618,6,29.0576,4919.0,28.55
318,353034883,353034884,65.78168123774643,2,29.0576,1958.0,27.8
319,268538916,2358067023,21.348287846492383,3,29.0576,2239.0,7.22
320,1621320694,6876014934,44.097749455307245,2,29.0576,20.0,28.3
321,6883792582,6883792581,5.4764049474631324,1,29.0576,102.0,28.65
322,2351071549,2351071547,37.77540146169552,3,29.0576,762.0,23.74
323,21420437,326725084,70.31133545643753,2,29.0576,0.0,0.0
324,653766,317650521,48.07088412896509,5,29.0576,4630.0,28.61
325,269459234,269459235,25.85298180364148,3,29.0576,2664.0,28.52
326,317642130,317642131,28.31588815006888,3,29.0576,427.0,28.77
327,604238447,269459507,13.94107679733365,2,29.0576,2222.0,27.59
328,317640721,317640722,26.629509660923063,3,29.0576,746.0,28.7
329,268538758,268538759,61.52499457055468,2,29.0576,2414.0,9.95
330,2351053287,2351053431,12.864216813588277,2,29.0576,813.0,28.5
331,6883792583,1614922968,8.274747535143685,1,29.0576,102.0,28.64
332,540985467,540985476,20.02412273399933,2,29.0576,394.0,28.11
333,1614922985,268538749,24.168268782028637,2,29.0576,1206.0,10.86
334,3332400452,2894755454,7.263684380168466,2,29.0576,119.0,27.46
335,317643882,317643883,18.369812404748675,3,29.0576,587.0,28.57
336,1614922897,6876014910,13.011854432609528,2,29.0576,366.0,28.39
337,268538753,268538754,68.97879744402266,2,29.0576,2505.0,14.25
338,2351053327,2351053192,15.425872305639812,2,29.0576,895.0,8.18
339,19365037,1613371720,103.72213911239132,5,29.0576,4923.0,28.43
340,72602888,21420499,71.63521027140624,5,29.0576,3515.0,28.76
341,1613371701,19365035,108.36528846581268,5,29.0576,4534.0,28.36
342,326746167,326746169,20.70607308695996,2,29.0576,1198.0,27.82
343,36729574,1613371652,188.1559125266856,3,29.0576,1415.0,28.7
344,268539307,268539308,58.681254016901256,1,29.0576,105.0,28.55
345,268538933,268538934,22.261834190907788,3,29.0576,2233.0,4.06
346,37976436,2351053406,28.270691503055453,1,29.0576,3284.0,6.56
347,37976436,2351071555,18.464503753268584,3,29.0576,662.0,28.52
348,268649546,4020471402,22.18180879587866,2,29.0576,790.0,27.8
349,1966358992,604238307,16.905345141465194,2,29.0576,0.0,27.9
350,317642133,317642134,36.971892823100674,3,29.0576,487.0,28.77
351,540985808,540985812,23.170972145654485,2,29.0576,297.0,28.6
352,268539953,268539954,13.55855339760812,1,29.0576,408.0,5.3
353,269460896,269460897,12.791564810662988,1,29.0576,312.0,28.56
354,6849087043,268539788,7.544991516909391,2,29.0576,0.0,28.7
355,1613371703,1613371721,131.85573565141885,3,29.0576,2289.0,2.39
356,268538919,2358067026,22.22643717427734,3,29.0576,803.0,2.27
357,1613371752,1613371754,84.46435494076185,3,29.0576,2418.0,28.69
358,363429192,363467641,146.4908352030393,5,29.0576,1936.0,28.79
359,1621320675,1621320670,8.97911426701134,2,29.0576,969.0,28.56
360,269459508,269459509,24.695949268858783,2,29.0576,2222.0,27.47
361,6964842137,268538903,23.073613181917093,2,29.0576,2208.0,2.67
362,2351053474,268649369,19.67120726110804,3,29.0576,0.0,27.39
363,268649418,2351071537,35.048767237085336,3,29.0576,481.0,28.6
364,338507109,338507110,34.85597642712287,4,29.0576,1956.0,28.69
365,317645259,317645260,37.10788497342868,3,29.0576,51.0,29.02
366,353034887,353034889,53.24433779670081,2,29.0576,1986.0,27.64
367,269459433,1614922996,42.80563405000659,2,29.0576,2.0,27.19
368,2351053405,2351053327,16.98878777080717,2,29.0576,836.0,9.91
369,35361362,319435660,299.44646460577457,4,29.0576,4347.0,9.15
370,35361362,1838308388,44.50852424055533,1,29.0576,0.0,0.0
371,5043935911,6883792585,12.584687307747272,1,29.0576,51.0,28.81
372,1614922943,1614922936,45.6045007556053,2,29.0576,310.0,28.81
373,2351053408,1614923055,13.866739716776571,1,29.0576,267.0,28.78
374,540985362,540985374,78.78371765124953,2,29.0576,2323.0,27.17
375,38454763,1832222749,42.77835875873466,4,29.0576,3527.0,28.49
376,268538650,268538665,28.833587036598992,1,29.0576,37.0,28.17
377,317644172,317644173,168.40618818647593,3,29.0576,51.0,29.02
378,2351071542,2351053236,14.51784884408942,2,29.0576,2969.0,15.24
379,1614922731,7056145721,8.561813243256234,2,29.0576,732.0,5.49
380,268538939,2358067027,16.638608459622155,3,29.0576,1321.0,1.64
381,1614922914,268539388,51.78407781068605,4,29.0576,4184.0,2.77
382,1614922988,1614922991,11.39739452091206,1,29.0576,443.0,28.55
383,269459083,807631224,55.01487033918295,1,29.0576,0.0,0.0
384,910997629,653772,26.01179354130516,5,29.0576,4609.0,26.03
385,1613371742,6964842136,20.939713509278487,2,29.0576,868.0,28.29
386,363478926,1614923059,65.05453918065636,2,29.0576,1194.0,28.28
387,2351071547,268648983,38.75823688223869,3,29.0576,803.0,7.42
388,363468867,19365032,28.52008307497815,2,29.0576,0.0,28.73
389,1884813423,1884813422,9.51372939868835,1,29.0576,0.0,0.0
390,1621320667,1621320663,8.139376924274488,2,29.0576,975.0,28.58
391,1621320608,1621320610,8.454077825126499,2,29.0576,0.0,0.0
392,72743927,1969136998,54.3093021965918,2,29.0576,1616.0,27.04
393,72743927,1614922856,46.79967406472956,4,20.1168,1861.0,2.1
394,1614923000,1614923002,14.708084960952329,1,29.0576,0.0,0.0
395,2351053225,1614923037,8.649845906673582,1,29.0576,2130.0,27.6
396,268538632,268538649,34.41517518455155,1,29.0576,0.0,27.94
397,317643333,317643334,17.089902176256057,1,29.0576,930.0,27.75
398,268538941,268538905,103.75948148692224,3,29.0576,1501.0,1.64
399,2358067013,1614922972,11.201009261242902,2,29.0576,1346.0,28.12
400,326746169,326746171,19.961970572991955,2,29.0576,1198.0,27.82
401,269461344,4074178193,29.37100498748276,1,29.0576,60.0,29.01
402,353034595,28448404,144.33622345688346,4,29.0576,3527.0,28.35
403,19365032,363468652,33.67270998604936,2,29.0576,47.0,28.73
404,1613371747,31479975,131.2831764069513,2,29.0576,880.0,28.35
405,326712429,10559937,86.32305759272647,4,29.0576,3947.0,28.37
