edge_from;edge_id;edge_length;edge_numLanes;edge_speed;edge_to
1082915439;59;3.1739516292153898;1;29.0576;2479532338
1299177534;60;7.850500371317097;1;29.0576;1299177643
579253280;61;59.55205920087826;4;29.0576;579253279
62486680;62;32.38206362026702;4;29.0576;4382564306
30364103;63;23.380027720618745;3;29.0576;30364104
906144717;64;13.168474374128856;2;29.0576;2262534335
310969356;65;20.886366891264803;2;29.0576;310969357
262080651;66;11.23825726449629;2;29.0576;65358524
62197140;67;12.075942920407137;1;29.0576;62197138
242865092;68;8.666275063218292;1;29.0576;242865093
1288772014;69;34.51942732794933;4;29.0576;242905574
6424286655;70;14.728784022738614;1;29.0576;461427830
1700030778;71;48.328470167402074;3;29.0576;3557416951
57852746;72;89.22285139351733;4;29.0576;256027515
3742063551;73;27.207660930408178;3;29.0576;3742063552
4334644641;74;7.439462643064146;2;29.0576;4334644636
242857744;75;28.889966973090417;3;29.0576;1611390303
1590330213;76;42.53894821050935;2;29.0576;1590330212
32793937;77;263.04065668221403;5;29.0576;5047780854
4399281339;78;34.32063409794748;4;29.0576;62486029
2721791335;79;10.449665855801475;1;29.0576;62308645
1096017179;80;21.531096590422113;1;29.0576;1096017182
62486654;81;31.85474603693953;4;29.0576;4382564319
5019377158;82;90.92420414102084;1;29.0576;318560066
905962722;83;20.049755064030375;2;29.0576;2262493186
541339767;84;10.19953906761347;2;29.0576;65404847
575596580;85;45.834020493144855;4;29.0576;1223852102
476647871;86;10.456609194444074;1;29.0576;476647872
65436921;87;102.14509905866963;4;20.1168;65359620
678961215;88;34.1993361605337;4;29.0576;678961221
1684055130;89;13.10928972493428;2;29.0576;1684055129
728798293;90;21.629608853458986;2;29.0576;52981385
62224808;91;10.712254478510877;1;29.0576;603229819
65372928;92;6.113996614811416;1;29.0576;65372929
4376710467;93;58.31656334087893;2;29.0576;62529247
57787713;94;43.34021452602512;2;29.0576;1672993546
365488406;95;11.682780042278013;1;29.0576;1292446036
1293083001;96;7.852267132010601;1;29.0576;1293083087
1067442653;97;17.11538888765727;1;29.0576;1067442659
6893949956;98;12.361263700247886;1;29.0576;55956307
4890740809;99;5.873958078270743;2;29.0576;4890741495
1222878748;100;8.761735730331422;1;29.0576;1222878685
1350123931;101;17.712460875208176;2;29.0576;1350123953
62254487;102;10.30957882539679;1;29.0576;4387415611
62254487;103;9.723406596347903;2;29.0576;62254491
904630287;104;92.44150461728404;2;29.0576;52996299
5021267489;105;13.562339949466196;4;29.0576;5021267579
1392079238;106;8.009542520534207;1;29.0576;1392079044
879989710;107;83.55981558939774;1;29.0576;262079126
1316891173;108;30.342229353652463;1;29.0576;1316891077
1214211281;109;27.07708317193597;4;29.0576;53085806
314137088;110;7.119556428441397;1;29.0576;733601007
56028395;111;37.8707875513129;3;29.0576;56028393
110372258;112;12.503742112349528;1;29.0576;110372256
57902367;113;56.91454600007946;4;29.0576;1671711121
1935652932;114;16.3898318632749;2;29.0576;3971912068
1672993536;115;43.096952417361216;3;29.0576;1672993507
300756752;116;15.966439945489805;3;29.0576;65282471
1292890582;117;31.93125666707413;4;29.0576;256893501
6814468434;118;45.59815936581082;1;29.0576;4347620248
1222843346;119;16.494864738576375;1;29.0576;1222843297
1222967840;120;45.84408601081976;4;29.0576;57858194
1303499604;121;8.035497660671881;3;29.0576;249666263
1698569274;122;388.63639750835296;4;29.0576;4977823085
667319176;123;18.815097639505773;1;29.0576;667319183
311450282;124;61.556588399863564;3;29.0576;246438164
259987649;125;41.5852781633676;1;29.0576;3959840987
268012726;126;41.920794374776165;5;29.0576;4509833341
4886228038;127;32.52013571152324;4;29.0576;29892668
271855212;128;38.31031008820523;2;29.0576;95171293
249069082;129;4.337162345373587;2;29.0576;5992122757
1700573123;130;7.8022233063910225;1;29.0576;1700573122
1293117767;131;28.420940396205477;5;29.0576;1293117728
1087169038;132;62.47784231680001;3;29.0576;1087169043
53085757;133;30.6584677848134;4;29.0576;271855087
56028159;134;185.33764989477785;3;29.0576;56028160
57827416;135;173.37062967837736;2;29.0576;299230555
53085806;136;21.49924125281916;4;29.0576;1214211279
7079069478;137;13.73724599615736;2;29.0576;1096005724
1086425027;138;449.7388353356181;1;29.0576;1086419254
65388755;139;18.95486804421019;2;29.0576;1297851194
741596183;140;25.733141392214925;1;29.0576;283287458
258999024;141;28.135176559875337;3;29.0576;1760559849
258999024;142;41.01033934653152;2;29.0576;1760559699
1299247437;143;8.598126465971285;1;29.0576;1299247469
65383450;144;9.596053312581905;1;29.0576;1299283794
258125927;145;24.437740689540274;1;29.0576;1299239344
352061028;146;11.48366772794614;1;29.0576;728961665
257503384;147;506.2537819759695;4;29.0576;257503361
257503384;148;66.22766254021661;1;29.0576;4555782942
258201237;149;39.925786199799525;2;29.0576;4550631665
57791943;150;25.144136759750516;1;29.0576;1096016535
257949616;151;11.704003828325247;2;29.0576;1768242020
734829756;152;50.37094320359809;3;29.0576;734829757
339258457;153;47.57160438308744;3;29.0576;349877098
3971301885;154;40.087035529639515;4;29.0576;3555373030
1634636901;155;8.343360034713708;1;29.0576;239580930
361000891;156;142.5983698095776;1;29.0576;734826892
62271567;157;31.866811526068602;5;29.0576;4382564563
62271567;158;33.667044190115696;1;29.0576;4281289317
279689622;159;47.548616583298134;2;29.0576;279689630
279689622;160;32.770422633327755;1;29.0576;279690424
4041853626;161;19.34896053268624;2;29.0576;65356879
297175178;162;9.196870518962637;1;29.0576;1390562703
354836502;163;10.0503562760025;1;29.0576;354836503
904616002;164;49.62763174661812;2;29.0576;904616003
858166657;165;25.809862031312157;2;29.0576;65404932
1231723641;166;37.3889466489254;4;29.0576;218346087
447912678;167;7.890464130000001;1;29.0576;1350115303
1350115201;168;34.62623563532601;4;29.0576;1350115374
62298374;169;15.087556367665726;1;29.0576;4387415579
3971434206;170;33.20320861586965;2;29.0576;1708555151
1087280741;171;24.16750452556941;2;29.0576;1087280753
1216916154;172;636.2704171567921;5;29.0576;258148738
65388918;173;8.997165513639692;2;29.0576;1299317705
310987077;174;105.01252731395385;1;29.0576;65536474
65390389;175;7.525393866670381;1;29.0576;65390387
5207344517;176;2300.9459647207864;3;29.0576;5207344505
3633625462;177;12.57875776222062;2;29.0576;3633625461
532755995;178;38.26745659522754;4;29.0576;53064195
33102340;179;28.036661461093672;4;29.0576;4977823118
4387414888;180;59.06482075910144;4;29.0576;62221870
4376761993;181;24.198514815628652;1;29.0576;62201889
56027892;182;160.19184343097558;3;29.0576;56017652
3557416912;183;8.156278278756487;1;29.0576;312649429
734851942;184;39.23235026660641;3;29.0576;579196841
847568408;185;35.86822403216308;1;29.0576;847568093
57796782;186;10.020401153565293;1;29.0576;1215726177
243829760;187;52.59389293357392;2;29.0576;243829761
62312296;188;11.275967049801718;1;29.0576;1722583607
295222446;189;26.658813170838776;1;29.0576;767827810
312400495;190;240.2115862096044;3;29.0576;312400359
1080412929;191;173.54760731950643;4;29.0576;319633343
312936094;192;8.168175495707354;2;29.0576;4523717370
65394632;193;8.59166397444673;2;29.0576;4989125278
297241384;194;226.4619116658651;3;29.0576;734827061
297241384;195;13.617320732729407;1;29.0576;2903574231
6270645772;196;25.202805455606644;1;29.0576;345572216
306705310;197;8.862952732379494;1;29.0576;306705311
65371902;198;19.25547755597468;4;29.0576;65371905
361105590;199;37.465205214850855;1;29.0576;2262534390
2953499525;200;39.31956505858567;2;29.0576;33343490
1389052690;201;29.39370031484584;4;29.0576;32790334
733624873;202;8.946590218757715;2;29.0576;298081840
577278925;203;45.40031493430346;3;29.0576;53060668
880011240;204;36.860509178102475;4;29.0576;880281557
3960250626;205;16.955891498841055;1;29.0576;57796423
347301792;206;47.528311451209696;2;29.0576;347301793
306081346;207;10.96501626635725;1;29.0576;851776817
310987067;208;26.459293298238318;3;29.0576;310987068
2427025894;209;5.458295408785876;1;29.0576;242855609
302165325;210;226.76604364023243;3;29.0576;157307743
302165325;211;137.0354412179301;2;29.0576;1838492419
65384138;212;17.576482640828345;2;29.0576;911839063
1676396879;213;0.3947294163759031;2;29.0576;6273451404
56009428;214;13.27710638022342;1;29.0576;56009426
311577715;215;18.57101705747182;1;29.0576;6439958932
669575428;216;55.42532652193394;1;29.0576;669575429
2262036205;217;26.445242876320666;4;29.0576;32927063
1343067735;218;8.637804827127974;1;29.0576;242864413
1293117759;219;29.476415347304506;5;29.0576;31053094
3555373030;220;15.191326315010489;4;29.0576;65667136
302507029;221;32.67334959900448;2;29.0576;1671729942
2752609266;222;139.16855775401314;1;29.0576;279010253
3678154045;223;4.729117138272718;1;29.0576;311577710
62277282;224;433.08411900582126;3;29.0576;62486890
62277282;225;36.70467278072335;1;29.0576;4394368653
767803636;226;24.271057782298563;1;29.0576;65283610
1067329148;227;40.77048799864987;3;29.0576;206696652
246295698;228;18.7165658531269;2;29.0576;1298171960
302507038;229;56.07249583660016;2;29.0576;302507039
53060688;230;44.13134506508598;3;29.0576;53060686
1215605110;231;10.00183792294701;3;29.0576;6551213170
1129993030;232;27.74330764072372;2;29.0576;1129993034
65282149;233;76.23135340116932;1;29.0576;65282151
679024313;234;11.167577619473262;1;29.0576;1316698478
1344295758;235;70.72999922857241;1;29.0576;1344295793
879974581;236;17.15916486991443;1;29.0576;879974582
259989326;237;52.4767064316799;4;29.0576;259989327
300787968;238;56.02466431210821;2;29.0576;300787969
1215689335;239;62.572266840069474;2;29.0576;595963623
1222878696;240;20.634516495507274;1;29.0576;1222878653
728171219;241;44.9704389546315;3;29.0576;262911429
728171219;242;27.24105848400847;1;29.0576;728171684
257909239;243;31.49274223701491;1;29.0576;880027970
667726160;244;14.024793951192995;3;29.0576;53010202
6443785876;245;5.542475616127722;1;29.0576;52998310
1130013059;246;9.040350853629601;1;29.0576;314132945
1299239481;247;7.909620158552639;1;29.0576;1086414361
610879270;248;55.697476052974935;3;29.0576;55973174
279009751;249;538.0874364089925;2;29.0576;279011156
657844732;250;12.084984168411564;1;29.0576;657844735
300795504;251;7.597970064238832;1;29.0576;7024710265
57800668;252;15.658665535253972;1;29.0576;57800671
4886228037;253;22.38974522626476;5;29.0576;4886228222
243817057;254;222.75405460230584;5;29.0576;57801366
95713177;255;189.6192739330814;3;29.0576;256203471
62467022;256;71.57589917000286;2;29.0576;62467020
476647823;257;9.958015541807026;1;29.0576;476647824
52987324;258;8.637165850598391;1;29.0576;1800890520
351115768;259;25.09907386523586;1;29.0576;351115769
1683571993;260;375.74974397672923;3;29.0576;1683572030
293845002;261;99.70366885491887;2;29.0576;293845003
293845002;262;57.02106074754812;1;29.0576;911854294
1299121560;263;63.96608157471034;1;29.0576;1299121689
1700030878;264;10.045883906537977;1;29.0576;3742063556
62224812;265;119.76335886309158;1;29.0576;62224810
5019129534;266;53.849017277108274;1;29.0576;110394990
447596321;267;142.810698474312;3;29.0576;447596322
6469349570;268;20.50503334768915;4;29.0576;6469349485
1851771450;269;9.793561510948576;1;29.0576;367811504
1299247323;270;6.771948944574539;1;29.0576;1299247319
1212610994;271;58.064113598390925;2;29.0576;1212611203
57799055;272;129.3894843973038;2;29.0576;57800747
62529286;273;82.45876949338624;2;29.0576;62529288
890055433;274;10.39043131701973;1;29.0576;257318794
57786923;275;32.25092599961377;1;29.0576;57786927
62258081;276;27.77989125492748;1;29.0576;62258084
217595713;277;13.784924324429815;1;29.0576;904482862
257316081;278;34.4916922062314;2;29.0576;878763045
1080406095;279;14.17302785016173;2;29.0576;1080406096
305598439;280;8.703681794162563;1;29.0576;541333381
3316142701;281;44.90780113269526;1;29.0576;6810336748
304892885;282;53.27080780528692;2;29.0576;304892886
317519542;283;103.91750087653325;3;29.0576;317519543
291406312;284;126.71010791664585;2;29.0576;62224307
286113424;285;28.27571586060558;1;29.0576;441290571
303785190;286;33.15403987187836;2;29.0576;303785873
6814468437;287;38.98955666867561;2;29.0576;4347620247
344752193;288;15.707981072369146;1;29.0576;702242022
880021726;289;92.18552732261556;1;29.0576;257901043
2287632589;290;10.422053132108914;1;29.0576;598839191
1768239376;291;15.141074364457923;1;29.0576;370626234
1293001430;292;43.49116261319667;5;29.0576;31053257
29892658;293;454.7443634685361;4;29.0576;3005824916
5935913627;294;1.2651237436936236;2;29.0576;5935913626
30033665;295;46.54761454616311;5;29.0576;318207586
311717195;296;15.917164021354761;1;29.0576;311717196
243818578;297;49.46779293926289;4;29.0576;243818577
1935652938;298;21.073810791776168;2;29.0576;1935652934
887639012;299;21.753826200078223;2;29.0576;265698530
657694543;300;32.64153088042082;1;29.0576;657694068
5879330852;301;12.605559830924218;3;29.0576;312412902
1392079159;302;7.80973614277202;1;29.0576;1392079082
65372976;303;6.557876475294961;1;29.0576;1624737598
1299104302;304;17.727682390052784;2;29.0576;65401746
1222878663;305;22.221847922452778;1;29.0576;1222878732
6273450265;306;19.614094684845405;2;29.0576;62327397
1086411404;307;130.9158056874552;1;29.0576;412299150
6275936059;308;15.392662086883666;1;29.0576;6275936073
728171718;309;38.13661300920929;3;29.0576;262911512
3982050764;310;17.03753196173168;2;29.0576;1936247352
5019467087;311;47.47287567041559;4;29.0576;5019466155
1700578509;312;137.6856120990488;2;29.0576;1700578484
310963112;313;46.557689956273386;2;29.0576;310963113
1390562815;314;7.041006823047467;1;29.0576;1390562822
315708826;315;32.2357423255184;2;29.0576;259406821
657850990;316;10.666274161807884;1;29.0576;657850992
286109170;317;19.285291737351713;1;29.0576;286108573
262080674;318;85.33890301858597;1;29.0576;258284964
904620760;319;15.674400202701925;2;29.0576;904620175
345571878;320;14.979429346560973;1;29.0576;345571881
283018638;321;9.337493730473915;1;29.0576;3742061719
257883569;322;40.47269366930203;2;29.0576;1298218814
257883569;323;40.37053497092178;1;29.0576;1298218894
1548376218;324;60.184623073336454;1;29.0576;1548376219
851377206;325;15.245503045398475;1;29.0576;851377222
65400229;326;79.08697158344603;1;29.0576;847560853
62441620;327;165.47815389609713;2;29.0576;62441616
851371692;328;17.35161888293321;1;29.0576;364203472
1211737001;329;29.754375694737522;1;29.0576;271855005
52995511;330;15.391025303146337;1;29.0576;52995510
243683455;331;63.49467738477849;4;29.0576;243683458
293817520;332;17.184488863574035;1;29.0576;767824589
257876447;333;52.814059812240615;3;29.0576;349677316
303705068;334;24.626564775905106;2;29.0576;767742762
57787771;335;832.8085819039756;2;29.0576;57902461
4085170199;336;38.07418036954366;1;29.0576;4085170198
4085170199;337;35.382505649051986;2;29.0576;1087176400
62359349;338;98.76314773156957;1;29.0576;62359347
541340606;339;34.24715692371516;4;29.0576;1067392032
858086077;340;21.85083478127054;2;29.0576;878757608
312119651;341;15.446480238905822;1;29.0576;312119652
5284272222;342;24.36692949650199;2;29.0576;257532180
3971847040;343;100.75044286286357;3;29.0576;310979658
2456072771;344;26.702509403387666;5;29.0576;2456072715
887600097;345;31.495615683309655;2;29.0576;887600098
1831380694;346;5.605150869857455;3;29.0576;2391184686
62487357;347;274.57759052252595;5;29.0576;62487356
6492639725;348;14.89648167416617;1;29.0576;761835633
3701155813;349;4.019356862611181;1;29.0576;5742922221
2931433639;350;79.88483353526337;1;29.0576;3700418565
1067425194;351;40.36403030552351;4;29.0576;30237141
1343014186;352;4.5000122690977;1;29.0576;1343014470
259001136;353;84.93769299616227;4;29.0576;1760545368
1129896210;354;71.89155936297465;1;29.0576;62301525
62487050;355;41.45945389714121;4;29.0576;62487049
65390438;356;24.64192207405345;1;29.0576;1299283782
1369525048;357;14.289808822942744;1;29.0576;286097379
4485023883;358;7.522944902612142;1;29.0576;55976821
5581217532;359;7.954748734294112;4;29.0576;5581217531
349912204;360;9.367308660823443;1;29.0576;55965260
286110993;361;16.06096868964454;2;29.0576;286110994
603236760;362;72.64561743695867;2;29.0576;62258070
5021355431;363;11.408072821103321;1;29.0576;5021355375
721463853;364;186.7298580761032;2;29.0576;53012664
1299012755;365;12.075806077318305;2;29.0576;4884494031
297824986;366;9.652393836147283;5;29.0576;2287632603
311929485;367;65.93646260852431;1;29.0576;1172078970
267610860;368;41.338031167560565;1;29.0576;1952691069
4989125275;369;13.091623358398808;2;29.0576;4989125276
303698301;370;12.628608753682517;3;29.0576;303698214
62192018;371;12.041065283772982;1;29.0576;62192020
29891962;372;51.18205421724835;4;29.0576;976459444
62311879;373;42.981760461311225;2;29.0576;1607155915
1215627889;374;58.78471138870991;2;29.0576;1215627841
279690387;375;14.371004743615485;1;29.0576;1299121591
53067620;376;316.2746050735771;4;29.0576;579203083
110345607;377;9.121851766224871;1;29.0576;5019467048
851769684;378;29.959267984481414;1;29.0576;851769687
3557416913;379;8.204769991553466;1;29.0576;312649430
1367580895;380;14.208999508044208;2;29.0576;3257876852
4376761806;381;21.850047034354482;1;29.0576;62264657
1261567199;382;11.249174443114226;1;29.0576;1261567162
33213149;383;58.71178479672827;3;29.0576;1683571976
667320506;384;18.976825397625543;2;29.0576;667320509
240818570;385;10.536475849724086;1;29.0576;678963243
764924271;386;26.093500954369215;2;29.0576;315706804
5021267421;387;10.416204058008818;1;29.0576;312102783
6685961775;388;18.676514024675225;4;29.0576;6685961774
250040703;389;10.660400566048963;1;29.0576;878790851
523202997;390;129.04098373960701;3;29.0576;257556630
225232692;391;43.41810637742558;2;29.0576;251915161
2196976149;392;37.98305597194077;2;29.0576;222901459
1067404837;393;39.86694310283065;4;29.0576;30674189
258295949;394;18.227482426026345;2;29.0576;258311096
295566470;395;66.31073778208456;1;29.0576;314131354
62290195;396;95.14447179600317;3;29.0576;62344412
879974584;397;15.861814211758412;1;29.0576;879974585
65375233;398;101.85478203347002;3;29.0576;523066359
30237145;399;43.86733642168893;4;29.0576;1067433993
209889207;400;29.615539121585;4;29.0576;1232233969
3420932298;401;16.64371498035944;1;29.0576;1332113188
1316891024;402;98.56559636002567;2;29.0576;258132827
5541521768;403;23.60693485395299;2;29.0576;257502380
32914646;404;42.06567500922632;4;29.0576;1222792905
65396331;405;7.753606604258488;1;29.0576;3140741516
2321976820;406;8.095704513991553;1;29.0576;2321976819
57785387;407;86.13014486866376;2;29.0576;1215599092
4604923599;408;32.996911668022406;3;29.0576;4604923600
3958637648;409;38.26624375009597;3;29.0576;257939644
303910845;410;17.16375548682423;1;29.0576;303910846
1299229792;411;8.853489531531107;1;29.0576;1299229754
3971814104;412;9.610006368980352;1;29.0576;2423644863
256998237;413;54.860580395320845;2;29.0576;256998238
658951756;414;8.065361639219615;2;29.0576;53001253
6862213428;415;7.820798172542044;1;29.0576;318865443
305474490;416;33.16386470725907;2;29.0576;253137649
1684055174;417;5.7091592070994235;1;29.0576;1684055172
708122296;418;73.44253953286253;1;29.0576;708122300
880080174;419;33.18492852146599;4;29.0576;880081855
207942079;420;25.322705807620643;2;29.0576;904449628
764928447;421;22.87043674050348;2;29.0576;764928448
614454051;422;13.570238641984105;2;29.0576;1705709205
53016378;423;52.44615384554076;1;29.0576;53009847
1212989205;424;28.11890679117377;1;29.0576;1212989210
702256163;425;77.953416886794;4;29.0576;256965825
6270528351;426;20.58446409510645;3;29.0576;6270539900
62209266;427;12.878288777912166;1;29.0576;62209269
95723281;428;14.03930316042014;1;29.0576;95723280
246574444;429;15.482109665066615;1;29.0576;1298973543
6493135173;430;9.484577265873948;5;29.0576;33219729
370690889;431;28.457304319132962;3;20.1168;347361991
53137944;432;56.89198427343713;4;29.0576;672608195
33784157;433;238.02059111935293;4;29.0576;4728204677
33784157;434;32.281496578680674;1;29.0576;6447149851
1700578499;435;58.42278753774537;2;29.0576;246574357
312117729;436;60.507878241734716;4;29.0576;3711356408
62245880;437;23.346632866653117;2;20.1168;62245780
62245880;438;17.605952281877038;2;20.1168;62291710
32795895;439;33.67850950675686;3;29.0576;734827490
95705340;440;14.371082173775026;1;29.0576;4399281357
95705340;441;14.183320281656766;1;29.0576;364006811
4399281348;442;43.988205815353865;2;29.0576;4399281344
766949485;443;37.41103630192459;3;29.0576;766949489
3958720814;444;12.434339335505117;2;29.0576;262601809
349677215;445;20.50333261595581;2;29.0576;349677202
65376193;446;8.982456701303294;1;29.0576;3958284267
310946879;447;30.128190832416177;2;29.0576;7048863176
31053185;448;302.1663315450114;4;29.0576;1067401447
345572051;449;15.833965528343992;1;29.0576;6270795429
6551213169;450;20.62843147520041;2;29.0576;1215577825
919410711;451;21.807449492970864;2;29.0576;1369525105
734858669;452;33.227687824831946;1;29.0576;734858670
702251336;453;104.58385030158686;5;29.0576;702249395
259395675;454;30.421279004640237;3;29.0576;303704807
289638993;455;7.865445126057816;1;29.0576;1297872226
1683572012;456;11.414989287503342;2;29.0576;3958379216
239580871;457;8.672394298030277;1;29.0576;239580887
1700578523;458;17.101255553550043;2;29.0576;1700578521
366484559;459;50.01506741385055;1;29.0576;4602103511
366484559;460;12.493522653932125;1;29.0576;3971341236
3971526544;461;12.969815250014468;1;29.0576;3971526543
30365522;462;31.170162929363514;3;29.0576;30365523
1698569708;463;22.296821582809102;1;29.0576;3971772849
266426625;464;28.669775657600198;4;29.0576;1212646352
434639366;465;16.82219783956579;2;29.0576;434639382
110361463;466;13.142553206523784;1;29.0576;5021223293
65374353;467;48.65150639844785;2;29.0576;541333607
1895987108;468;10.455564423733682;2;29.0576;1895987110
1215726128;469;14.027233553282013;2;29.0576;298630994
318560043;470;11.2319998245587;1;29.0576;5021223284
1299247319;471;7.340531336611269;1;29.0576;1299247439
1067758160;472;10.94106915096166;1;29.0576;1067758162
53064180;473;35.08953572780516;3;29.0576;53064181
260127665;474;62.09470817566016;2;29.0576;299230459
904479966;475;4.78172731849074;1;29.0576;904479968
311189630;476;33.42880888851266;1;29.0576;3973787316
249060041;477;21.26068192578267;4;29.0576;249060042
1083994041;478;48.562815074536765;3;29.0576;1083994051
2263587501;479;13.15511364947436;3;29.0576;1771186178
1657073207;480;8.206532290558847;1;29.0576;978052115
1293117775;481;30.257785435716205;5;29.0576;30677919
4379886445;482;11.381537681444863;2;29.0576;6275936072
6276220272;483;17.29062124647605;1;29.0576;62237961
312414449;484;126.8117856449694;1;29.0576;312414450
1710267837;485;9.411818249174397;1;29.0576;430189636
1710267837;486;12.649636968949578;2;20.1168;1710267593
1332083082;487;5.355056484453444;1;29.0576;1332083001
1293139946;488;28.674981818805257;4;29.0576;1293139951
4938097594;489;32.928023688236664;1;29.0576;1698569815
3633625471;490;9.432137302982095;2;29.0576;3633625470
30677838;491;37.45217235781104;4;29.0576;1067395612
6270539934;492;18.893591809502404;1;29.0576;272282397
242182546;493;19.63585539388263;3;29.0576;242182547
57794256;494;15.978661302816079;1;29.0576;3973933449
3975216716;495;20.68176109003229;1;29.0576;110349291
62271629;496;17.625197380186194;1;29.0576;4376710448
310962877;497;128.81127985195195;2;29.0576;310962878
110356665;498;8.673554223561075;2;29.0576;110356667
65379042;499;35.04560234376304;3;29.0576;1130027978
351114493;500;116.64675506529352;1;29.0576;351114492
30373224;501;8.055473959206472;2;29.0576;2389216056
249660905;502;20.67241684498015;4;29.0576;3974152816
370510526;503;6.074535516804535;1;29.0576;370510527
110394612;504;13.95252834336283;4;29.0576;5019377114
355522733;505;200.94063036513847;4;29.0576;57902291
302505396;506;27.75365135864427;2;29.0576;1671730338
57881001;507;37.556237110728915;4;29.0576;4560982236
1343026132;508;19.54306899965504;2;29.0576;52999995
110461862;509;97.2253716555642;4;29.0576;345571116
250046678;510;33.70403021785774;2;29.0576;851487473
257560606;511;85.29755490104228;2;29.0576;157307775
256027530;512;20.968779142027955;1;29.0576;256027529
1301679824;513;41.00302246179135;4;29.0576;1301679798
434643084;514;22.212378650134756;2;29.0576;434643090
1215689361;515;10.54980329745902;1;29.0576;1215689303
1634540863;516;24.866560000929777;1;29.0576;1634540807
1783232188;517;25.92387823986652;2;29.0576;53002538
1318424133;518;9.076114042135334;1;29.0576;1318424025
312445619;519;24.33626393849036;1;29.0576;1067757985
4952164365;520;6.901082550187438;1;29.0576;310988209
766927767;521;32.66016893754017;2;29.0576;65282249
33263507;522;90.68150942555927;3;29.0576;3983016657
904638069;523;47.82724320765438;4;29.0576;904638070
6275894305;524;14.995978342244666;1;29.0576;6275894298
345571078;525;15.08111643782419;1;29.0576;345571079
370626714;526;26.24693071993054;1;29.0576;1768239385
312399707;527;12.923306064350168;2;29.0576;312399422
284147506;528;49.73309652769658;1;29.0576;248087936
3969343146;529;173.07412225447018;5;29.0576;52992008
62486229;530;185.17645816294237;4;29.0576;4388594498
1306686104;531;17.86275522986603;4;29.0576;354816107
4399280679;532;30.255098387171323;2;29.0576;62477340
3971806469;533;11.794586542971334;3;29.0576;659019808
880311780;534;104.21973374085121;4;29.0576;32927491
663028801;535;34.14121839245005;5;29.0576;663029236
279009614;536;11.256883231434548;1;29.0576;2752609225
345571736;537;33.31329388497684;4;29.0576;345571729
366760784;538;23.856065484672513;1;29.0576;366760787
