edge_id,edge_from,edge_to,edge_length,edge_numLanes,edge_speed,flow,vehicle_speed
88,678961215,678961221,34.1993361605337,4,29.0576,3329.0,25.19
89,1684055130,1684055129,13.10928972493428,2,29.0576,0.0,0.0
90,728798293,52981385,21.629608853458983,2,29.0576,228.0,27.59
91,62224808,603229819,10.712254478510877,1,29.0576,0.0,0.0
92,65372928,65372929,6.113996614811416,1,29.0576,706.0,25.79
93,4376710467,62529247,58.31656334087893,2,29.0576,1616.0,24.11
94,57787713,1672993546,43.34021452602512,2,29.0576,1247.0,25.94
95,365488406,1292446036,11.682780042278011,1,29.0576,486.0,26.36
96,1293083001,1293083087,7.852267132010601,1,29.0576,0.0,0.0
97,1067442653,1067442659,17.11538888765727,1,29.0576,0.0,0.0
98,6893949956,55956307,12.361263700247886,1,29.0576,0.0,0.0
99,4890740809,4890741495,5.873958078270743,2,29.0576,0.0,0.0
100,1222878748,1222878685,8.761735730331422,1,29.0576,0.0,0.0
101,1350123931,1350123953,17.712460875208176,2,29.0576,0.0,0.0
102,62254487,4387415611,10.30957882539679,1,29.0576,0.0,0.0
103,62254487,62254491,9.723406596347903,2,29.0576,0.0,0.0
104,904630287,52996299,92.44150461728404,2,29.0576,0.0,0.0
105,5021267489,5021267579,13.562339949466196,4,29.0576,2555.0,26.42
106,1392079238,1392079044,8.009542520534207,1,29.0576,0.0,0.0
107,879989710,262079126,83.55981558939774,1,29.0576,2.0,27.5
108,1316891173,1316891077,30.342229353652463,1,29.0576,0.0,0.0
109,1214211281,53085806,27.07708317193597,4,29.0576,2386.0,25.38
110,314137088,733601007,7.119556428441397,1,29.0576,160.0,28.39
111,56028395,56028393,37.8707875513129,3,29.0576,1186.0,23.3
112,110372258,110372256,12.503742112349528,1,29.0576,181.0,27.95
113,57902367,1671711121,56.91454600007946,4,29.0576,2338.0,25.28
114,1935652932,3971912068,16.3898318632749,2,29.0576,0.0,0.0
115,1672993536,1672993507,43.096952417361216,3,29.0576,1681.0,25.84
116,300756752,65282471,15.966439945489803,3,29.0576,0.0,0.0
117,1292890582,256893501,31.93125666707413,4,29.0576,3621.0,24.89
118,6814468434,4347620248,45.59815936581082,1,29.0576,1151.0,27.05
119,1222843346,1222843297,16.494864738576375,1,29.0576,0.0,0.0
120,1222967840,57858194,45.84408601081976,4,29.0576,3045.0,25.97
121,1303499604,249666263,8.035497660671881,3,29.0576,233.0,28.57
122,1698569274,4977823085,388.63639750835296,4,29.0576,4064.0,23.96
123,667319176,667319183,18.815097639505773,1,29.0576,0.0,0.0
124,311450282,246438164,61.55658839986357,3,29.0576,1481.0,24.8
125,259987649,3959840987,41.5852781633676,1,29.0576,292.0,27.63
126,268012726,4509833341,41.920794374776165,5,29.0576,4207.0,24.53
127,4886228038,29892668,32.52013571152324,4,29.0576,2400.0,25.87
128,271855212,95171293,38.31031008820523,2,29.0576,0.0,0.0
129,249069082,5992122757,4.337162345373587,2,29.0576,0.0,0.0
130,1700573123,1700573122,7.8022233063910225,1,29.0576,0.0,0.0
131,1293117767,1293117728,28.42094039620548,5,29.0576,1110.0,25.42
132,1087169038,1087169043,62.47784231680001,3,29.0576,3437.0,25.37
133,53085757,271855087,30.6584677848134,4,29.0576,2577.0,24.66
134,56028159,56028160,185.33764989477783,3,29.0576,1590.0,23.0
135,57827416,299230555,173.37062967837736,2,29.0576,1046.0,22.92
136,53085806,1214211279,21.49924125281916,4,29.0576,2462.0,25.31
137,7079069478,1096005724,13.73724599615736,2,29.0576,153.0,28.6
138,1086425027,1086419254,449.7388353356181,1,29.0576,38.0,28.62
139,65388755,1297851194,18.95486804421019,2,29.0576,699.0,25.71
140,741596183,283287458,25.733141392214925,1,29.0576,65.0,28.39
141,258999024,1760559849,28.135176559875337,3,29.0576,2209.0,26.89
142,258999024,1760559699,41.01033934653152,2,29.0576,224.0,28.24
143,1299247437,1299247469,8.598126465971285,1,29.0576,185.0,27.52
144,65383450,1299283794,9.596053312581905,1,29.0576,0.0,0.0
145,258125927,1299239344,24.437740689540277,1,29.0576,0.0,0.0
146,352061028,728961665,11.48366772794614,1,29.0576,0.0,0.0
147,257503384,257503361,506.2537819759695,4,29.0576,2610.0,23.34
148,257503384,4555782942,66.22766254021661,1,29.0576,0.0,0.0
149,258201237,4550631665,39.925786199799525,2,29.0576,1123.0,25.8
150,57791943,1096016535,25.14413675975052,1,29.0576,0.0,0.0
151,257949616,1768242020,11.704003828325249,2,29.0576,137.0,29.04
152,734829756,734829757,50.37094320359809,3,29.0576,3671.0,17.81
153,339258457,349877098,47.57160438308744,3,29.0576,1480.0,23.18
154,3971301885,3555373030,40.08703552963952,4,29.0576,0.0,0.0
155,1634636901,239580930,8.343360034713708,1,29.0576,65.0,29.53
156,361000891,734826892,142.5983698095776,1,29.0576,64.0,28.62
157,62271567,4382564563,31.8668115260686,5,29.0576,3004.0,23.98
158,62271567,4281289317,33.667044190115696,1,29.0576,128.0,28.42
159,279689622,279689630,47.54861658329813,2,29.0576,645.0,26.18
160,279689622,279690424,32.770422633327755,1,29.0576,0.0,0.0
161,4041853626,65356879,19.34896053268624,2,29.0576,0.0,0.0
162,297175178,1390562703,9.196870518962635,1,29.0576,0.0,0.0
163,354836502,354836503,10.0503562760025,1,29.0576,0.0,0.0
164,904616002,904616003,49.62763174661812,2,29.0576,199.0,27.74
165,858166657,65404932,25.80986203131216,2,29.0576,401.0,27.52
166,1231723641,218346087,37.3889466489254,4,29.0576,3727.0,26.01
167,447912678,1350115303,7.890464130000001,1,29.0576,0.0,0.0
168,1350115201,1350115374,34.62623563532601,4,29.0576,971.0,25.16
169,62298374,4387415579,15.087556367665726,1,29.0576,0.0,0.0
170,3971434206,1708555151,33.20320861586965,2,29.0576,317.0,28.58
171,1087280741,1087280753,24.16750452556941,2,29.0576,320.0,28.29
172,1216916154,258148738,636.2704171567921,5,29.0576,2628.0,24.52
173,65388918,1299317705,8.997165513639692,2,29.0576,0.0,0.0
174,310987077,65536474,105.01252731395384,1,29.0576,0.0,0.0
175,65390389,65390387,7.525393866670381,1,29.0576,0.0,0.0
176,5207344517,5207344505,2300.9459647207864,3,29.0576,2581.0,22.97
177,3633625462,3633625461,12.57875776222062,2,29.0576,0.0,0.0
178,532755995,53064195,38.26745659522754,4,29.0576,2292.0,25.07
179,33102340,4977823118,28.036661461093672,4,29.0576,3573.0,25.88
180,4387414888,62221870,59.06482075910144,4,29.0576,2874.0,16.44
181,4376761993,62201889,24.19851481562865,1,29.0576,0.0,0.0
182,56027892,56017652,160.19184343097558,3,29.0576,1590.0,23.07
183,3557416912,312649429,8.156278278756487,1,29.0576,725.0,26.65
184,734851942,579196841,39.23235026660641,3,29.0576,2826.0,17.31
185,847568408,847568093,35.86822403216308,1,29.0576,2217.0,20.04
186,57796782,1215726177,10.020401153565292,1,29.0576,201.0,28.26
187,243829760,243829761,52.59389293357392,2,29.0576,0.0,0.0
188,62312296,1722583607,11.275967049801718,1,29.0576,0.0,0.0
189,295222446,767827810,26.658813170838776,1,29.0576,0.0,0.0
190,312400495,312400359,240.2115862096044,3,29.0576,2071.0,3.13
191,1080412929,319633343,173.54760731950643,4,29.0576,3661.0,22.21
192,312936094,4523717370,8.168175495707354,2,29.0576,185.0,28.5
193,65394632,4989125278,8.59166397444673,2,29.0576,0.0,0.0
194,297241384,734827061,226.4619116658651,3,29.0576,2826.0,20.64
195,297241384,2903574231,13.617320732729407,1,29.0576,0.0,0.0
196,6270645772,345572216,25.202805455606644,1,29.0576,0.0,0.0
197,306705310,306705311,8.862952732379494,1,29.0576,84.0,29.16
198,65371902,65371905,19.25547755597468,4,29.0576,4227.0,23.87
199,361105590,2262534390,37.465205214850855,1,29.0576,241.0,27.33
200,2953499525,33343490,39.31956505858567,2,29.0576,0.0,0.0
201,1389052690,32790334,29.39370031484584,4,29.0576,2581.0,26.74
202,733624873,298081840,8.946590218757715,2,29.0576,160.0,28.13
203,577278925,53060668,45.40031493430346,3,29.0576,2359.0,25.12
204,880011240,880281557,36.86050917810248,4,29.0576,1858.0,26.21
205,3960250626,57796423,16.955891498841055,1,29.0576,634.0,25.26
206,347301792,347301793,47.528311451209696,2,29.0576,39.0,27.64
207,306081346,851776817,10.96501626635725,1,29.0576,0.0,0.0
208,310987067,310987068,26.45929329823832,3,29.0576,0.0,0.0
209,2427025894,242855609,5.458295408785876,1,29.0576,0.0,0.0
210,302165325,157307743,226.76604364023245,3,29.0576,2774.0,25.42
211,302165325,1838492419,137.0354412179301,2,29.0576,2139.0,1.21
212,65384138,911839063,17.576482640828345,2,29.0576,0.0,0.0
213,1676396879,6273451404,0.3947294163759031,2,29.0576,0.0,0.0
214,56009428,56009426,13.27710638022342,1,29.0576,0.0,25.5
215,311577715,6439958932,18.57101705747182,1,29.0576,0.0,0.0
216,669575428,669575429,55.42532652193394,1,29.0576,165.0,28.21
217,2262036205,32927063,26.445242876320663,4,29.0576,4497.0,22.85
218,1343067735,242864413,8.637804827127974,1,29.0576,2461.0,8.33
219,1293117759,31053094,29.476415347304503,5,29.0576,1516.0,25.4
220,3555373030,65667136,15.191326315010487,4,29.0576,0.0,0.0
221,302507029,1671729942,32.67334959900448,2,29.0576,1029.0,26.18
222,2752609266,279010253,139.16855775401314,1,29.0576,0.0,0.0
223,3678154045,311577710,4.729117138272718,1,29.0576,0.0,0.0
224,62277282,62486890,433.08411900582126,3,29.0576,1764.0,23.63
225,62277282,4394368653,36.70467278072335,1,29.0576,0.0,0.0
226,767803636,65283610,24.271057782298563,1,29.0576,0.0,0.0
227,1067329148,206696652,40.77048799864987,3,29.0576,2398.0,24.25
228,246295698,1298171960,18.7165658531269,2,29.0576,2432.0,25.17
229,302507038,302507039,56.07249583660016,2,29.0576,1029.0,25.76
230,53060688,53060686,44.13134506508598,3,29.0576,2691.0,25.14
231,1215605110,6551213170,10.00183792294701,3,29.0576,2896.0,26.42
232,1129993030,1129993034,27.74330764072372,2,29.0576,809.0,25.07
233,65282149,65282151,76.23135340116932,1,29.0576,0.0,0.0
234,679024313,1316698478,11.167577619473262,1,29.0576,481.0,25.29
235,1344295758,1344295793,70.72999922857241,1,29.0576,0.0,0.0
236,879974581,879974582,17.15916486991443,1,29.0576,0.0,0.0
237,259989326,259989327,52.4767064316799,4,29.0576,2799.0,27.05
238,300787968,300787969,56.02466431210821,2,29.0576,869.0,27.73
239,1215689335,595963623,62.572266840069474,2,29.0576,0.0,0.0
240,1222878696,1222878653,20.634516495507278,1,29.0576,408.0,28.16
241,728171219,262911429,44.9704389546315,3,29.0576,2361.0,24.2
242,728171219,728171684,27.24105848400847,1,29.0576,206.0,28.12
243,257909239,880027970,31.49274223701491,1,29.0576,0.0,0.0
244,667726160,53010202,14.024793951192995,3,29.0576,52.0,28.27
245,6443785876,52998310,5.542475616127722,1,29.0576,0.0,0.0
246,1130013059,314132945,9.0403508536296,1,29.0576,0.0,0.0
247,1299239481,1086414361,7.909620158552639,1,29.0576,0.0,0.0
248,610879270,55973174,55.697476052974935,3,29.0576,2686.0,24.17
249,279009751,279011156,538.0874364089925,2,29.0576,30.0,28.6
250,657844732,657844735,12.084984168411564,1,29.0576,1170.0,26.64
251,300795504,7024710265,7.597970064238832,1,29.0576,0.0,0.0
252,57800668,57800671,15.658665535253972,1,29.0576,101.0,28.62
253,4886228037,4886228222,22.38974522626476,5,29.0576,2253.0,26.87
254,243817057,57801366,222.75405460230584,5,29.0576,2986.0,24.93
255,95713177,256203471,189.6192739330814,3,29.0576,802.0,24.94
256,62467022,62467020,71.57589917000286,2,29.0576,30.0,28.31
257,476647823,476647824,9.958015541807026,1,29.0576,0.0,0.0
258,52987324,1800890520,8.637165850598391,1,29.0576,0.0,0.0
259,351115768,351115769,25.09907386523586,1,29.0576,0.0,0.0
260,1683571993,1683572030,375.7497439767292,3,29.0576,1992.0,23.17
261,293845002,293845003,99.70366885491887,2,29.0576,0.0,0.0
262,293845002,911854294,57.02106074754812,1,29.0576,0.0,0.0
263,1299121560,1299121689,63.96608157471034,1,29.0576,1776.0,18.71
264,1700030878,3742063556,10.045883906537975,1,29.0576,694.0,26.78
265,62224812,62224810,119.76335886309158,1,29.0576,0.0,0.0
266,5019129534,110394990,53.849017277108274,1,29.0576,108.0,28.6
267,447596321,447596322,142.810698474312,3,29.0576,0.0,0.0
268,6469349570,6469349485,20.50503334768915,4,29.0576,3509.0,26.41
269,1851771450,367811504,9.793561510948576,1,29.0576,0.0,0.0
270,1299247323,1299247319,6.771948944574539,1,29.0576,185.0,27.62
271,1212610994,1212611203,58.064113598390925,2,29.0576,1842.0,24.83
272,57799055,57800747,129.3894843973038,2,29.0576,1046.0,24.99
273,62529286,62529288,82.45876949338624,2,29.0576,1409.0,24.99
274,890055433,257318794,10.39043131701973,1,29.0576,0.0,0.0
275,57786923,57786927,32.25092599961377,1,29.0576,0.0,0.0
276,62258081,62258084,27.77989125492748,1,29.0576,0.0,0.0
277,217595713,904482862,13.784924324429817,1,29.0576,0.0,0.0
278,257316081,878763045,34.4916922062314,2,29.0576,1122.0,24.92
279,1080406095,1080406096,14.17302785016173,2,29.0576,0.0,0.0
280,305598439,541333381,8.703681794162563,1,29.0576,6.0,30.4
281,3316142701,6810336748,44.90780113269526,1,29.0576,822.0,25.58
282,304892885,304892886,53.27080780528692,2,29.0576,3340.0,24.13
283,317519542,317519543,103.91750087653324,3,29.0576,3313.0,19.41
284,291406312,62224307,126.71010791664584,2,29.0576,44.0,28.58
285,286113424,441290571,28.27571586060558,1,29.0576,0.0,0.0
286,303785190,303785873,33.15403987187836,2,29.0576,1887.0,24.64
287,6814468437,4347620247,38.98955666867561,2,29.0576,666.0,27.54
288,344752193,702242022,15.707981072369146,1,29.0576,420.0,28.05
289,880021726,257901043,92.18552732261556,1,29.0576,0.0,0.0
290,2287632589,598839191,10.422053132108914,1,29.0576,0.0,0.0
291,1768239376,370626234,15.141074364457925,1,29.0576,278.0,28.18
292,1293001430,31053257,43.49116261319667,5,29.0576,1516.0,25.78
293,29892658,3005824916,454.7443634685361,4,29.0576,2160.0,23.7
294,5935913627,5935913626,1.2651237436936236,2,29.0576,142.0,27.94
295,30033665,318207586,46.54761454616311,5,29.0576,3890.0,24.16
296,311717195,311717196,15.91716402135476,1,29.0576,0.0,0.0
297,243818578,243818577,49.46779293926289,4,29.0576,3262.0,18.4
298,1935652938,1935652934,21.073810791776168,2,29.0576,0.0,0.0
299,887639012,265698530,21.753826200078223,2,29.0576,1196.0,25.4
300,657694543,657694068,32.64153088042082,1,29.0576,87.0,28.42
301,5879330852,312412902,12.605559830924218,3,29.0576,0.0,0.0
302,1392079159,1392079082,7.80973614277202,1,29.0576,0.0,0.0
303,65372976,1624737598,6.557876475294961,1,29.0576,362.0,28.51
304,1299104302,65401746,17.727682390052784,2,29.0576,664.0,25.34
305,1222878663,1222878732,22.221847922452778,1,29.0576,0.0,0.0
306,6273450265,62327397,19.614094684845405,2,29.0576,1740.0,24.9
307,1086411404,412299150,130.9158056874552,1,29.0576,0.0,0.0
308,6275936059,6275936073,15.392662086883666,1,29.0576,873.0,26.78
309,728171718,262911512,38.13661300920929,3,29.0576,2987.0,24.35
310,3982050764,1936247352,17.03753196173168,2,29.0576,1390.0,25.51
311,5019467087,5019466155,47.47287567041559,4,29.0576,2170.0,23.35
312,1700578509,1700578484,137.6856120990488,2,29.0576,1103.0,25.56
313,310963112,310963113,46.557689956273386,2,29.0576,1388.0,25.74
314,1390562815,1390562822,7.041006823047467,1,29.0576,655.0,26.15
315,315708826,259406821,32.2357423255184,2,29.0576,374.0,27.39
316,657850990,657850992,10.666274161807884,1,29.0576,373.0,27.1
317,286109170,286108573,19.285291737351717,1,29.0576,0.0,0.0
318,262080674,258284964,85.33890301858597,1,29.0576,0.0,0.0
319,904620760,904620175,15.674400202701923,2,29.0576,30.0,28.08
320,345571878,345571881,14.979429346560972,1,29.0576,209.0,28.28
321,283018638,3742061719,9.337493730473916,1,29.0576,0.0,0.0
322,257883569,1298218814,40.47269366930203,2,29.0576,482.0,27.58
323,257883569,1298218894,40.37053497092178,1,29.0576,0.0,0.0
324,1548376218,1548376219,60.18462307333645,1,29.0576,0.0,0.0
325,851377206,851377222,15.245503045398475,1,29.0576,56.0,29.03
326,65400229,847560853,79.08697158344603,1,29.0576,0.0,0.0
327,62441620,62441616,165.47815389609713,2,29.0576,618.0,24.76
328,851371692,364203472,17.35161888293321,1,29.0576,0.0,0.0
329,1211737001,271855005,29.75437569473752,1,29.0576,510.0,26.28
330,52995511,52995510,15.391025303146336,1,29.0576,0.0,0.0
331,243683455,243683458,63.49467738477849,4,29.0576,1708.0,25.97
332,293817520,767824589,17.184488863574035,1,29.0576,0.0,0.0
333,257876447,349677316,52.814059812240615,3,29.0576,1955.0,24.4
334,303705068,767742762,24.626564775905106,2,29.0576,1967.0,24.56
335,57787771,57902461,832.8085819039756,2,29.0576,1388.0,24.48
336,4085170199,4085170198,38.07418036954366,1,29.0576,2334.0,23.95
337,4085170199,1087176400,35.382505649051986,2,29.0576,182.0,28.9
338,62359349,62359347,98.76314773156956,1,29.0576,0.0,0.0
339,541340606,1067392032,34.24715692371516,4,29.0576,4163.0,25.4
340,858086077,878757608,21.85083478127054,2,29.0576,62.0,28.15
341,312119651,312119652,15.446480238905822,1,29.0576,0.0,0.0
342,5284272222,257532180,24.36692949650199,2,29.0576,1632.0,25.07
343,3971847040,310979658,100.75044286286357,3,29.0576,276.0,27.29
344,2456072771,2456072715,26.702509403387666,5,29.0576,3085.0,24.39
345,887600097,887600098,31.49561568330965,2,29.0576,392.0,0.99
346,1831380694,2391184686,5.605150869857455,3,29.0576,0.0,28.46
347,62487357,62487356,274.57759052252595,5,29.0576,2603.0,23.74
348,6492639725,761835633,14.89648167416617,1,29.0576,0.0,0.0
349,3701155813,5742922221,4.019356862611181,1,29.0576,8.0,29.08
350,2931433639,3700418565,79.88483353526337,1,29.0576,0.0,0.0
351,1067425194,30237141,40.36403030552351,4,29.0576,2896.0,25.42
352,1343014186,1343014470,4.5000122690977,1,29.0576,0.0,0.0
353,259001136,1760545368,84.93769299616227,4,29.0576,1279.0,28.36
354,1129896210,62301525,71.89155936297465,1,29.0576,2211.0,21.55
355,62487050,62487049,41.45945389714121,4,29.0576,3461.0,25.75
356,65390438,1299283782,24.64192207405345,1,29.0576,368.0,27.79
357,1369525048,286097379,14.289808822942744,1,29.0576,0.0,0.0
358,4485023883,55976821,7.522944902612142,1,29.0576,0.0,0.0
359,5581217532,5581217531,7.954748734294112,4,29.0576,3513.0,25.46
360,349912204,55965260,9.367308660823443,1,29.0576,0.0,0.0
361,286110993,286110994,16.06096868964454,2,29.0576,0.0,0.0
362,603236760,62258070,72.64561743695867,2,29.0576,668.0,25.68
363,5021355431,5021355375,11.40807282110332,1,29.0576,0.0,0.0
364,721463853,53012664,186.7298580761032,2,29.0576,257.0,28.25
365,1299012755,4884494031,12.075806077318305,2,29.0576,246.0,28.33
366,297824986,2287632603,9.652393836147285,5,29.0576,76.0,28.92
367,311929485,1172078970,65.93646260852431,1,29.0576,0.0,0.0
368,267610860,1952691069,41.338031167560565,1,29.0576,65.0,28.3
369,4989125275,4989125276,13.091623358398808,2,29.0576,0.0,0.0
370,303698301,303698214,12.628608753682515,3,29.0576,0.0,0.0
371,62192018,62192020,12.041065283772982,1,29.0576,163.0,28.56
372,29891962,976459444,51.18205421724835,4,29.0576,2883.0,25.84
373,62311879,1607155915,42.981760461311225,2,29.0576,232.0,28.73
374,1215627889,1215627841,58.78471138870991,2,29.0576,1083.0,28.0
375,279690387,1299121591,14.371004743615485,1,29.0576,218.0,28.6
376,53067620,579203083,316.2746050735771,4,29.0576,3160.0,23.31
377,110345607,5019467048,9.121851766224871,1,29.0576,0.0,0.0
378,851769684,851769687,29.95926798448141,1,29.0576,0.0,0.0
379,3557416913,312649430,8.204769991553466,1,29.0576,725.0,26.63
380,1367580895,3257876852,14.208999508044208,2,29.0576,3913.0,24.83
381,4376761806,62264657,21.85004703435448,1,29.0576,0.0,0.0
382,1261567199,1261567162,11.249174443114226,1,29.0576,0.0,0.0
383,33213149,1683571976,58.71178479672827,3,29.0576,1992.0,25.21
384,667320506,667320509,18.976825397625543,2,29.0576,0.0,0.0
385,240818570,678963243,10.536475849724086,1,29.0576,0.0,0.0
386,764924271,315706804,26.093500954369212,2,29.0576,0.0,0.0
387,5021267421,312102783,10.416204058008818,1,29.0576,0.0,0.0
388,6685961775,6685961774,18.676514024675225,4,29.0576,3027.0,26.0
389,250040703,878790851,10.660400566048963,1,29.0576,233.0,28.9
390,523202997,257556630,129.040983739607,3,29.0576,806.0,25.27
391,225232692,251915161,43.41810637742558,2,29.0576,0.0,0.0
392,2196976149,222901459,37.98305597194077,2,29.0576,0.0,0.0
393,1067404837,30674189,39.86694310283065,4,29.0576,3802.0,20.7
394,258295949,258311096,18.227482426026345,2,29.0576,2739.0,24.91
395,295566470,314131354,66.31073778208456,1,29.0576,0.0,0.0
396,62290195,62344412,95.14447179600316,3,29.0576,334.0,28.68
397,879974584,879974585,15.861814211758412,1,29.0576,0.0,0.0
398,65375233,523066359,101.85478203347002,3,29.0576,0.0,28.56
399,30237145,1067433993,43.86733642168893,4,29.0576,2771.0,24.87
400,209889207,1232233969,29.615539121585,4,29.0576,3485.0,23.66
401,3420932298,1332113188,16.64371498035944,1,29.0576,0.0,0.0
402,1316891024,258132827,98.56559636002568,2,29.0576,0.0,0.0
403,5541521768,257502380,23.60693485395299,2,29.0576,0.0,0.0
404,32914646,1222792905,42.06567500922632,4,29.0576,3021.0,24.74
405,65396331,3140741516,7.753606604258488,1,29.0576,0.0,0.0
406,2321976820,2321976819,8.095704513991553,1,29.0576,0.0,0.0
