node_id;node_x;node_y
1614922743;-118.2172122;34.0422086
1614922744;-118.2207752;34.0424927
1614922745;-118.2169258;34.0424984
1614922747;-118.2207449;34.0426998
1614922746;-118.2168168;34.0426412
1621320694;-118.1839694;34.0561687
1614922749;-118.2213281;34.0435743
1614922750;-118.2162415;34.0437689
1621320698;-118.201417;34.0562754
1614922751;-118.2158841;34.04442
1614922748;-118.2213836;34.0432919
1614922752;-118.2212473;34.0445304
1614922757;-118.221071;34.0452973
1614922758;-118.2211956;34.0453023
1614922763;-118.215557;34.0458191
1614922765;-118.2209977;34.0460995
1614922773;-118.220987;34.0463687
268538901;-118.2241541;34.0521902
268538903;-118.2247548;34.052472
268538904;-118.225278;34.0526155
1614922775;-118.2151817;34.0464056
268538902;-118.224394;34.0523276
1614922779;-118.2218851;34.0474617
268538905;-118.2261336;34.0527379
269460508;-118.215212;34.0547569
1614922782;-118.2218617;34.0475062
1614922783;-118.2211379;34.0475509
1614922784;-118.2218641;34.0475955
1614922785;-118.2219082;34.0478007
268538914;-118.2184151;34.0553797
1614922786;-118.2147434;34.047895
1614922788;-118.2214472;34.0481178
268538915;-118.218655;34.0553754
269460518;-118.2121039;34.0545149
268538916;-118.2188944;34.0553622
269460520;-118.2117005;34.0545434
269460517;-118.2125073;34.0544509
268538919;-118.220265;34.0550877
268538923;-118.2218621;34.0542552
1614922795;-118.2146515;34.0484838
268538925;-118.2197963;34.0552951
268538920;-118.2207003;34.0549261
1614922793;-118.2140767;34.0482603
269460522;-118.211237;34.0545007
269460523;-118.2107306;34.0543941
268649513;-118.2469999;34.0600704
269460527;-118.2087822;34.0539247
268538932;-118.2225539;34.0536241
1614922798;-118.2138495;34.0488736
268538926;-118.2201367;34.0552046
268538933;-118.2227117;34.0534776
268538934;-118.2228799;34.0533338
268538935;-118.223231;34.0530782
268538938;-118.2241035;34.0527174
268538936;-118.2235848;34.052885
268538940;-118.2246573;34.0526464
268538937;-118.2237551;34.0528152
1614922808;-118.2224416;34.0497871
268538939;-118.2242988;34.0526788
1614922812;-118.2226571;34.0506925
1614922817;-118.2225783;34.0510046
268538941;-118.2250139;34.0526579
1614922814;-118.2225511;34.0508808
1614922815;-118.2224501;34.0509289
1614922813;-118.2226221;34.0508166
1614922818;-118.2227707;34.0510314
1614922819;-118.2229272;34.0511235
1614922820;-118.223056;34.0512615
1614922821;-118.2232656;34.0515146
268538950;-118.2288741;34.0531797
1614922823;-118.2233666;34.0517887
268538952;-118.2318617;34.0535912
268649546;-118.247105;34.0597201
1614922826;-118.2234019;34.0519811
1614922827;-118.2245748;34.0520088
1614922830;-118.2242118;34.0520468
1614922831;-118.2249391;34.0520402
268538960;-118.2282639;34.0530881
268538962;-118.2269962;34.0528598
1614922835;-118.2238561;34.0521647
1614922837;-118.2234091;34.0522494
1614922838;-118.2236428;34.0522961
1614922842;-118.2234747;34.052446
1614922843;-118.2233586;34.0524921
1614922848;-118.2245304;34.0526981
1614922849;-118.2247475;34.0527077
1614922853;-118.2250324;34.0527585
1614922854;-118.2232273;34.0527807
1614922855;-118.2252647;34.0527789
1614922856;-118.2265318;34.052892
1614922865;-118.2230354;34.0530067
353035386;-118.2050883;34.0540709
1614922884;-118.2339021;34.0532354
1614922891;-118.2300062;34.0533221
72602764;-118.2185543;34.0407226
1614922897;-118.2338354;34.0533219
1614922898;-118.2336084;34.0534266
1614922903;-118.2328605;34.0534649
1614922914;-118.2331214;34.0537524
1614922915;-118.2327188;34.0538131
1614922924;-118.2326151;34.053849
1614922926;-118.2325171;34.0539549
1614922929;-118.2376151;34.05389
1614922934;-118.2324966;34.0540238
1614922936;-118.2383599;34.0542145
1614922943;-118.2387998;34.0544015
1614922946;-118.232275;34.054483
1614922951;-118.239139;34.0545938
1614922953;-118.2102122;34.0545764
1614922954;-118.2324192;34.0545182
1614922956;-118.210669;34.0547488
1614922961;-118.2131804;34.0556769
1614922964;-118.2388911;34.055597
1614922965;-118.2382098;34.0557213
1614922968;-118.2383271;34.0557812
1614922969;-118.2134201;34.0558029
1614922972;-118.2135957;34.0559424
1614922975;-118.2137502;34.0561184
1347515619;-118.231586;34.0534339
1614922981;-118.213634;34.0563707
1614922982;-118.2413985;34.056414
1347515622;-118.2246845;34.0521291
1347515624;-118.2264002;34.0526059
1614922985;-118.2138383;34.0564509
271049960;-118.2202702;34.0363574
1614922988;-118.2415055;34.0565667
271049965;-118.2206139;34.0367663
271049966;-118.2203393;34.0366835
271049967;-118.2202706;34.036648
271049968;-118.2202363;34.0365982
1614922993;-118.2415469;34.0567644
271049970;-118.2202432;34.0364297
271049969;-118.2202247;34.036544
1347515636;-118.2315558;34.0535473
1614922991;-118.2415469;34.0566635
1614922995;-118.2415128;34.056841
1614922998;-118.2414008;34.0569539
1614923000;-118.241666;34.0570748
1614922996;-118.21505;34.0569475
1614923002;-118.2418225;34.0570996
5707482363;-118.2398715;34.054645
1614923004;-118.2414201;34.0571293
1614923005;-118.2413277;34.0571887
72602876;-118.2152841;34.0454618
1614923007;-118.241009;34.0572524
1614923008;-118.2407315;34.0572544
1614923009;-118.2412563;34.0572813
1614923010;-118.240807;34.0572887
1614923003;-118.2405742;34.0570966
1614923012;-118.2408824;34.0572947
1614923015;-118.2425746;34.0573586
72602888;-118.2148216;34.0466187
1614923017;-118.2149843;34.0573738
1614923018;-118.2412232;34.057406
1614923020;-118.2412464;34.0575297
1614923022;-118.2429661;34.0575691
1614923023;-118.2149625;34.0578069
72602899;-118.2145501;34.0498246
1614923028;-118.2149843;34.058157
1614923029;-118.2442803;34.0582743
1614923030;-118.215115;34.0587526
1614923032;-118.2454281;34.0593115
1614923033;-118.2469849;34.0593822
1614923034;-118.2464439;34.0594471
1614923035;-118.246756;34.0594884
1614923036;-118.2465606;34.0594839
1614923037;-118.2457068;34.0597079
1614923039;-118.2457232;34.059854
1614923040;-118.2456986;34.0599025
1614923041;-118.2455931;34.0599899
1614923042;-118.2454911;34.0600244
1614923043;-118.2449441;34.0600391
1614923044;-118.2467655;34.0608181
1614923045;-118.2450053;34.0600406
1614923046;-118.2447707;34.0601034
1614923047;-118.2449583;34.060144
1614923048;-118.2455552;34.0603278
1614923049;-118.2455411;34.060177
1614923051;-118.247361;34.060216
1614923053;-118.2154707;34.0602658
1969136943;-118.2227983;34.050162
1614923056;-118.2464873;34.0607061
1614923055;-118.2461252;34.0605056
1614923058;-118.2156102;34.0609514
1614923059;-118.2157407;34.0616394
1969136948;-118.223237;34.0509429
1969136950;-118.22349;34.0512041
1969136957;-118.2235141;34.0512994
3332400452;-118.2343567;34.0531246
338507085;-118.2316366;34.0547054
271054161;-118.221936;34.032213
1969136991;-118.2237107;34.0513947
1969136992;-118.2238906;34.0515406
1969136994;-118.2241706;34.0516974
1969136995;-118.2244562;34.0518203
338507108;-118.2314019;34.0536574
338507109;-118.2316221;34.0537076
338507110;-118.2319886;34.053783
1969136998;-118.2260976;34.0523258
1969136997;-118.2250126;34.0519939
338507113;-118.2322739;34.053971
338507114;-118.2323007;34.0540465
338507115;-118.2323257;34.054166
338507111;-118.2321088;34.0538275
338507112;-118.2322162;34.0539031
338507116;-118.2323195;34.0542563
338507120;-118.2321492;34.0546678
269460849;-118.2147324;34.0550231
269460850;-118.2141209;34.0550056
338507121;-118.2320796;34.054737
338507123;-118.2319508;34.0547797
338507124;-118.2318822;34.0547797
269460853;-118.2132587;34.0548252
269460852;-118.2135201;34.0548918
269460854;-118.2130223;34.0547354
269460851;-118.2138205;34.0549558
338507122;-118.2320195;34.0547655
338507125;-118.2317878;34.0547583
317642126;-118.219421;34.0320566
317642127;-118.2197371;34.0323891
317642128;-118.2203403;34.0330133
317642130;-118.2208427;34.033615
317642131;-118.2209972;34.0338355
317642132;-118.2211947;34.0341627
271054229;-118.2215424;34.0327897
317642133;-118.2213663;34.0346179
317642135;-118.2215466;34.0351727
317642134;-118.2214779;34.034938
317643100;-118.2198328;34.0330931
317642138;-118.2216581;34.0358911
317642139;-118.2216581;34.0361187
317642137;-118.2216324;34.0356422
317642136;-118.2215895;34.035379
269460895;-118.2123463;34.0544419
269460896;-118.2119837;34.0542874
269460897;-118.211855;34.0542447
269460898;-118.2117176;34.0542163
268539307;-118.2255099;34.052893
268539308;-118.226145;34.0529135
317643104;-118.2200863;34.0339388
268539310;-118.2270391;34.0529798
4074022321;-118.2362632;34.0541176
4074022322;-118.2370764;34.0542716
269460914;-118.2107478;34.0541309
269460916;-118.2098637;34.0540029
269460915;-118.2102585;34.0540669
4074022324;-118.2428494;34.0569437
4074022325;-118.2430559;34.0570748
269460920;-118.2036496;34.0540385
269460921;-118.2088166;34.0537683
269460922;-118.208293;34.0536189
4074022323;-118.2400207;34.0548013
269460923;-118.2078467;34.0535194
269460924;-118.2074261;34.0534696
269460926;-118.206542;34.0534625
269460925;-118.2069884;34.0534554
269460927;-118.2059927;34.0535194
269460928;-118.2080269;34.0535123
268539330;-118.2264915;34.053021
268539331;-118.2269693;34.053072
268539332;-118.227705;34.0531588
269460930;-118.2073918;34.05337
268539329;-118.2277686;34.0530699
269460929;-118.2077008;34.0534269
269460936;-118.2049713;34.0533132
269460931;-118.2069884;34.0533203
269460933;-118.2061043;34.0532634
269460934;-118.2056666;34.0532847
269460932;-118.2065163;34.0532705
268539333;-118.2282797;34.0532032
269460937;-118.2046881;34.0532776
269460939;-118.2082587;34.0537612
269460940;-118.2077952;34.0536545
269460941;-118.207366;34.0535834
269460943;-118.2064219;34.0535194
269460938;-118.2043705;34.0531994
269460945;-118.2051001;34.0536118
269460947;-118.204053;34.0538963
269460942;-118.206851;34.0535336
269460946;-118.2045508;34.0537398
269460944;-118.2055636;34.0535407
38454746;-118.2144361;34.0578893
20948456;-118.2139419;34.0499489
38454761;-118.2050967;34.0538951
38454763;-118.206131;34.0537778
7159741544;-118.2226862;34.0510117
38454765;-118.2148492;34.0539649
268539387;-118.2373559;34.0540563
268539388;-118.2336771;34.0538157
268539390;-118.2347095;34.0539331
268539391;-118.2349851;34.0539371
268539392;-118.2353382;34.053924
268539393;-118.2359257;34.0538685
268539394;-118.2362133;34.0538472
268539395;-118.2365405;34.0538643
268539396;-118.2369182;34.0539283
6883792419;-118.2474427;34.0616974
268650043;-118.2474177;34.0601842
6849087041;-118.2342611;34.0532537
6849087042;-118.2342562;34.0533177
6849087043;-118.2343595;34.0534217
6849087044;-118.2343053;34.0534436
6849087045;-118.2341401;34.0533312
6849087046;-118.2340949;34.0532472
6849087050;-118.2343649;34.0534637
317650521;-118.2193338;34.0399103
72603226;-118.2192635;34.0346535
4020471402;-118.2472016;34.059537
4020471404;-118.2474106;34.0596141
4020471407;-118.247569;34.0609211
317650554;-118.2195242;34.0395003
317650555;-118.2196476;34.0391735
317650556;-118.2197455;34.0388312
2894755454;-118.234425;34.0530921
2894755455;-118.2339488;34.0531299
2894755456;-118.2340727;34.0531553
2894755458;-118.2342276;34.0534026
268539535;-118.2348445;34.0540139
268539536;-118.235477;34.0540179
268539537;-118.2359828;34.0540515
4074178193;-118.2108672;34.0549702
28448404;-118.2039841;34.0541778
268539541;-118.2378411;34.0545319
4621006496;-118.222505;34.0509104
4621006497;-118.2226539;34.0507549
4621006498;-118.2226445;34.0505815
4621006499;-118.2225104;34.0501115
5707478704;-118.2385279;34.0559509
6883792577;-118.2385748;34.0551608
6883792578;-118.237966;34.0554759
6883792580;-118.2381711;34.0556752
6883792581;-118.2384554;34.0558307
6883792582;-118.2385146;34.0558276
6883792583;-118.2384026;34.0558214
6883792584;-118.2385624;34.0558156
6883792585;-118.2386967;34.0556876
6883792586;-118.2386134;34.0557843
6883792587;-118.2396802;34.0554839
6883792588;-118.2403019;34.0558202
317650658;-118.22144;34.0384834
317650659;-118.2215001;34.0388674
317650660;-118.221543;34.0392586
317650661;-118.221543;34.039472
317650662;-118.221543;34.0396427
317650663;-118.2215344;34.0397991
317650664;-118.2215259;34.0399343
317640728;-118.2197269;34.0321782
1339369210;-118.2213092;34.0332911
1614923001;-118.2415399;34.0570875
317650696;-118.221646;34.0362998
317650697;-118.2216117;34.0365061
268539658;-118.2350135;34.0536743
317650699;-118.2214915;34.0371035
268539659;-118.2342505;34.0536366
317650701;-118.2214143;34.0377223
317650702;-118.2214143;34.0380708
317650698;-118.2215688;34.0367337
317650700;-118.22144;34.0374165
910997272;-118.2204074;34.0322679
268538917;-118.2193627;34.0553043
910997306;-118.2206017;34.0333107
269461329;-118.2054247;34.0539894
269461330;-118.2060034;34.0539105
269461332;-118.2063068;34.053904
269461333;-118.2065935;34.0539105
269461334;-118.2069626;34.0539318
269461335;-118.2073059;34.0539674
269461336;-118.207675;34.0540172
269461337;-118.2080183;34.0540883
269461338;-118.2085848;34.0542518
269461339;-118.2091147;34.0544247
558487390;-118.2141451;34.0504471
269461344;-118.2105761;34.0548634
269461345;-118.2111769;34.0550838
910997351;-118.2192476;34.039518
365786986;-118.238034;34.0543336
365786987;-118.2384202;34.0545256
365786988;-118.238918;34.0548314
363468652;-118.2174171;34.0433963
268539758;-118.2382818;34.0542952
268539759;-118.2378956;34.0540961
1997432689;-118.2147499;34.0537431
268539762;-118.2365535;34.0536912
268539761;-118.2371403;34.0538187
268539781;-118.2361046;34.0535964
268539785;-118.2344395;34.0534582
607954827;-118.2215054;34.0411774
268539788;-118.2342928;34.0533824
607954829;-118.2214997;34.0418956
607954833;-118.220977;34.0434498
3151976361;-118.2426918;34.0568388
3151976365;-118.2413354;34.0576679
326711221;-118.2143261;34.0562105
268539852;-118.2395353;34.0548502
268539899;-118.2385839;34.0559833
910997507;-118.2200484;34.034689
540985362;-118.2098867;34.0547038
910997524;-118.2199795;34.0360531
16582685;-118.2210018;34.0427033
540985374;-118.2106502;34.055021
16582687;-118.222606;34.0501374
540985379;-118.2123414;34.0557562
540985381;-118.2132577;34.0561706
268539947;-118.2382601;34.055781
540985389;-118.2136976;34.0563393
268539949;-118.2381185;34.0555863
268539950;-118.2381053;34.055497
268539952;-118.2381616;34.0553172
268539953;-118.2382396;34.0552396
268539954;-118.2383702;34.0551837
268539955;-118.2384801;34.055159
540985396;-118.2139636;34.0564104
268539951;-118.2381134;34.0554138
268539958;-118.2395374;34.0554356
268539956;-118.2387795;34.0551898
268539959;-118.239921;34.0556022
268539960;-118.2406597;34.0559617
268539963;-118.2377497;34.0555823
268539964;-118.2378587;34.055571
268539965;-118.2379292;34.055529
268539966;-118.2379979;34.0553763
268539967;-118.2380357;34.0552884
268539968;-118.2381777;34.0551672
268539969;-118.2382605;34.0551304
268539970;-118.2385978;34.0551379
363468867;-118.2170053;34.0438366
363468866;-118.2168422;34.0440286
540985413;-118.2145044;34.056446
540985426;-118.2147533;34.0564246
540985438;-118.2150022;34.0563749
540985446;-118.2152997;34.0562334
1884813420;-118.2143894;34.0520689
38504557;-118.2156055;34.0456
1884813422;-118.2144701;34.0520992
1884813423;-118.2145413;34.0521612
1884813424;-118.2145783;34.0522777
910997614;-118.2196781;34.0377387
38504569;-118.2166929;34.0428129
540985467;-118.2154496;34.0561469
910997629;-118.2138862;34.0510973
326711425;-118.2143744;34.0573126
540985476;-118.2156012;34.0560178
540985489;-118.2157228;34.0558852
123422870;-118.2340508;34.0530339
540985498;-118.2158244;34.0557039
540985506;-118.2158772;34.0555572
31479975;-118.2224323;34.0535396
363432136;-118.2152843;34.0457049
910997718;-118.2204643;34.0322364
38504672;-118.2156813;34.0456295
4065544418;-118.2196607;34.0376187
4065544419;-118.2197318;34.0376287
4065544420;-118.2188842;34.0402159
4065544421;-118.2140022;34.0494584
4065544422;-118.2138341;34.0515751
5689452775;-118.2394647;34.0548045
4065544423;-118.2139974;34.0552327
1613371620;-118.22162;34.0372848
4065544424;-118.2141546;34.0574921
1613371633;-118.2215587;34.0379167
910997750;-118.2198758;34.0360169
1613371640;-118.22162;34.0385485
1613371645;-118.2217289;34.0393497
1613580546;-118.2212064;34.0456084
1613371651;-118.2217289;34.0397559
1613371652;-118.2216608;34.0402326
1613580550;-118.2230317;34.0506268
1613371655;-118.2214375;34.0404014
910997771;-118.2194461;34.0389345
1613580556;-118.2237375;34.0515231
910997773;-118.219821;34.0364517
1613580561;-118.2240396;34.0517606
1613371666;-118.2210563;34.0450082
1613580564;-118.2242126;34.0518676
1613580566;-118.2244373;34.0520002
1613580569;-118.2262655;34.0525827
317810971;-118.2211333;34.0337078
317810972;-118.2208758;34.0332739
1613371676;-118.2211031;34.0459276
317810974;-118.2203866;34.0325768
317810973;-118.2206526;34.0329467
1613371685;-118.2213136;34.0463194
1613371686;-118.221213;34.0467063
1613371696;-118.2213395;34.047139
1613371697;-118.2214677;34.0471411
1613371698;-118.221588;34.0475161
1613371699;-118.2214494;34.0475306
1613371701;-118.2146949;34.0476046
1613371703;-118.2216967;34.048191
6876014905;-118.228679;34.0529296
6876014906;-118.2280177;34.0529129
6876014907;-118.2255478;34.0524249
6876014908;-118.227517;34.0530312
6876014909;-118.2303459;34.0532611
6876014910;-118.2337224;34.053392
1613371705;-118.2218528;34.048258
6876014914;-118.2339845;34.053929
6876014915;-118.2346372;34.0540034
6876014917;-118.2367393;34.0541917
6876014918;-118.2328747;34.0538051
6876014919;-118.2325525;34.0538974
1613371720;-118.21442;34.0485603
1613371721;-118.2222127;34.0492994
1613371722;-118.222407;34.0493829
